"","HHMMSS","PARi","Photo"
"531","10:18:54",4.692276955,0.204899098
"532","10:19:00",4.693853378,0.171957593
"533","10:19:05",4.716241837,0.132778168
"534","10:19:11",4.710826874,0.109225785
"535","10:19:16",4.696115017,0.026758571
"536","10:19:21",4.692825794,-0.257043
"537","10:19:27",4.71343565,-0.589396814
"538","10:19:32",4.713493347,-0.776394455
"539","10:19:38",4.71126461,-0.480744584
"540","10:19:43",4.695343971,-0.064940314
"541","10:19:49",4.682248592,0.206140174
"542","10:19:54",4.640262127,0.069027006
"543","10:20:00",4.635889053,-0.128257855
"544","10:20:05",4.663407326,-0.229153668
"545","10:20:11",4.711706638,-0.148837775
"546","10:20:16",4.704302311,-0.042802166
"547","10:20:21",4.701817036,0.058145473
"548","10:20:27",4.697422504,0.08936435
"549","10:20:32",4.686994076,0.095189121
"550","10:20:38",4.696706772,0.106575868
"551","10:20:43",4.683027744,0.0990014
"552","10:20:49",4.675029755,0.107856296
"553","10:20:54",4.688141823,0.130916051
"554","10:21:00",4.70087719,0.151323486
"555","10:21:05",4.708055496,0.122168739
"556","10:21:10",4.727799416,0.105003198
"557","10:21:16",4.756840229,0.132622663
"558","10:21:21",4.7605443,0.124539578
"559","10:21:27",4.729484081,0.090022759
"560","10:21:32",4.679089546,0.065023803
"561","10:21:38",4.665269852,0.054957213
"562","10:21:43",4.684483051,0.075784851
"563","10:21:49",4.713402271,0.075048269
"564","10:21:54",4.739480019,0.06789606
"565","10:22:00",4.742508411,0.012861625
"566","10:22:05",4.736545563,0.006961691
"567","10:22:11",4.747818947,0.032212647
"568","10:22:16",5.123463631,0.089766501
"569","10:22:22",5.948239803,0.123353929
"570","10:22:27",7.037194252,0.169809555
"571","10:22:33",8.135515213,0.176989209
"572","10:22:38",9.142832756,0.172247543
"573","10:22:44",11.09672356,0.17756799
"574","10:22:49",14.69696426,0.200945887
"575","10:22:54",19.13613129,0.217835218
"576","10:23:00",23.48612595,0.269379995
"577","10:23:05",26.13337708,0.310610164
"578","10:23:11",27.33101463,0.400016004
"579","10:23:16",29.20998955,0.475696386
"580","10:23:22",32.8406105,0.574971917
"581","10:23:27",37.3460083,0.632288837
"582","10:23:33",40.07048798,0.733855551
"583","10:23:38",42.28510666,0.801695812
"584","10:23:44",44.28177643,0.836803797
"585","10:23:49",48.32706451,0.906787711
"586","10:23:55",52.35218048,0.994562748
"587","10:24:00",52.60972595,1.075529078
"588","10:24:06",50.19970703,1.127198585
"589","10:24:11",47.57363129,1.182309465
"590","10:24:17",46.23989868,1.203554704
"591","10:24:22",43.16331863,1.203020983
"592","10:24:28",38.31151199,1.21019835
"593","10:24:33",34.85734558,1.224138522
"594","10:24:39",34.58731079,1.230629722
"595","10:24:44",33.70291519,1.265517415
"596","10:24:49",30.38587379,1.260347273
"597","10:24:55",24.90630722,1.251588112
"598","10:25:00",22.75536728,1.196168278
"599","10:25:05",21.64338303,1.123637806
"600","10:25:11",22.7082119,1.0286603
"601","10:25:16",22.75856781,0.977551742
"602","10:25:21",22.3468399,0.962916478
"603","10:25:27",20.25902557,0.943029635
"604","10:25:32",18.03354073,0.865251213
"605","10:25:38",15.27857971,0.802908371
"606","10:25:43",13.18669605,0.729369991
"607","10:25:49",13.14423275,0.652188577
"608","10:25:54",14.07431221,0.559755466
"609","10:26:00",14.58530235,0.477513245
"610","10:26:05",13.53400803,0.427599028
"611","10:26:11",12.42596245,0.404244351
"612","10:26:16",10.96193981,0.424639416
"613","10:26:22",9.982282639,0.41887658
"614","10:26:27",9.326899529,0.437021103
"615","10:26:32",9.33348465,0.393548046
"616","10:26:38",9.304099083,0.379989391
"617","10:26:43",9.331235886,0.328568227
"618","10:26:49",9.328870773,0.336998356
"619","10:26:54",9.343276978,0.301741604
"620","10:27:00",10.0324316,0.312913941
"621","10:27:05",10.98909283,0.283063201
"622","10:27:11",11.92388153,0.265311115
"623","10:27:16",11.94074631,0.237614709
"624","10:27:22",11.9434166,0.274808196
"625","10:27:27",11.16049671,0.281737904
"626","10:27:33",10.16391468,0.297279045
"627","10:27:38",9.397778511,0.331439207
"628","10:27:44",10.94401073,0.357570818
"629","10:27:49",12.93689632,0.341262912
"630","10:27:55",14.9865799,0.35057695
"631","10:28:00",16.17542839,0.394086454
"632","10:28:06",17.48638916,0.409387102
"633","10:28:11",19.10666847,0.454300627
"634","10:28:16",21.19939613,0.494728027
"635","10:28:22",24.09939575,0.525333294
"636","10:28:27",29.26765251,0.549395848
"637","10:28:33",35.05724335,0.667880889
"638","10:28:38",41.83462143,0.811622742
"639","10:28:44",48.55469131,0.958065062
"640","10:28:49",57.49755859,1.086177204
"641","10:28:55",69.41606903,1.192808454
"642","10:29:00",85.30891418,1.137287586
"643","10:29:20",87.49240875,1.284064344
"644","10:29:25",100.1430054,1.396460206
"645","10:29:31",108.7378922,1.487224626
"646","10:29:36",111.7681961,1.562929635
"647","10:29:42",116.3227844,1.576115764
"648","10:29:47",119.5124512,1.632033607
"649","10:29:53",117.8729019,1.672229856
"650","10:29:58",114.7951965,1.7050544
"651","10:30:03",116.0571976,1.712268205
"652","10:30:09",122.0034103,1.729307614
"653","10:30:14",134.2497253,1.754029107
"654","10:30:20",148.6830597,1.752465019
"655","10:30:25",160.5241089,1.804048038
"656","10:30:31",161.27388,1.8732387
"657","10:30:36",158.4217682,1.949565355
