"unique_ID","Date","Time","Temp"
"3B3","2016-07-10","09:22:36",11.722
"3B3","2016-07-10","15:22:36",14.134
"3B3","2016-07-10","21:22:36",14.038
"3B3","2016-07-11","03:22:36",11.722
"3B3","2016-07-11","09:22:36",11.819
"3B3","2016-07-11","15:22:36",15.378
"3B3","2016-07-11","21:22:36",14.9
"3B3","2016-07-12","03:22:36",13.173
"3B3","2016-07-12","09:22:36",13.365
"3B3","2016-07-12","15:22:36",14.9
"3B3","2016-07-12","21:22:36",15.091
"3B3","2016-07-13","03:22:36",13.654
"3B3","2016-07-13","09:22:36",13.076
"3B3","2016-07-13","15:22:36",13.654
"3B3","2016-07-13","21:22:36",13.365
"3B3","2016-07-14","03:22:36",12.304
"3B3","2016-07-14","09:22:36",11.916
"3B3","2016-07-14","15:22:36",13.75
"3B3","2016-07-14","21:22:36",13.461
"3B3","2016-07-15","03:22:36",12.013
"3B3","2016-07-15","09:22:36",11.819
"3B3","2016-07-15","15:22:36",13.076
"3B3","2016-07-15","21:22:36",13.269
"3B3","2016-07-16","03:22:36",11.916
"3B3","2016-07-16","09:22:36",11.819
"3B3","2016-07-16","15:22:36",14.613
"3B3","2016-07-16","21:22:36",13.942
"3B3","2016-07-17","03:22:36",12.207
"3B3","2016-07-17","09:22:36",11.916
"3B3","2016-07-17","15:22:36",13.076
"3B3","2016-07-17","21:22:36",13.365
"3B3","2016-07-18","03:22:36",11.819
"3B3","2016-07-18","09:22:36",11.625
"3B3","2016-07-18","15:22:36",13.75
"3B3","2016-07-18","21:22:36",13.654
"3B3","2016-07-19","03:22:36",11.236
"3B3","2016-07-19","09:22:36",10.944
"3B3","2016-07-19","15:22:36",14.996
"3B3","2016-07-19","21:22:36",14.613
"3B3","2016-07-20","03:22:36",12.013
"3B3","2016-07-20","09:22:36",12.11
"3B3","2016-07-20","15:22:36",14.325
"3B3","2016-07-20","21:22:36",14.804
"3B3","2016-07-21","03:22:36",12.98
"3B3","2016-07-21","09:22:36",13.654
"3B3","2016-07-21","15:22:36",17.475
"3B3","2016-07-21","21:22:36",16.999
"3B3","2016-07-22","03:22:36",14.421
"3B3","2016-07-22","09:22:36",14.134
"3B3","2016-07-22","15:22:36",17.379
"3B3","2016-07-22","21:22:36",17.094
"3B3","2016-07-23","03:22:36",14.517
"3B3","2016-07-23","09:22:36",14.804
"3B3","2016-07-23","15:22:36",18.236
"3B3","2016-07-23","21:22:36",17.094
"3B3","2016-07-24","03:22:36",14.9
"3B3","2016-07-24","09:22:36",14.613
"3B3","2016-07-24","15:22:36",16.523
"3B3","2016-07-24","21:22:36",16.141
"3B3","2016-07-25","03:22:36",13.942
"3B3","2016-07-25","09:22:36",14.23
"3B3","2016-07-25","15:22:36",18.521
"3B3","2016-07-25","21:22:36",17.855
"3B3","2016-07-26","03:22:36",15.76
"3B3","2016-07-26","09:22:36",14.804
"3B3","2016-07-26","15:22:36",17.284
"3B3","2016-07-26","21:22:36",15.282
"3B3","2016-07-27","03:22:36",13.558
"3B3","2016-07-27","09:22:36",13.654
"3B3","2016-07-27","15:22:36",16.523
"3B3","2016-07-27","21:22:36",16.141
"3B3","2016-07-28","03:22:36",14.517
"3B3","2016-07-28","09:22:36",14.325
"3B3","2016-07-28","15:22:36",15.664
"3B3","2016-07-28","21:22:36",14.804
"3B3","2016-07-29","03:22:36",12.69
"3B3","2016-07-29","09:22:36",12.69
"3B3","2016-07-29","15:22:36",16.618
"3B3","2016-07-29","21:22:36",16.427
"3B3","2016-07-30","03:22:36",14.23
"3B3","2016-07-30","09:22:36",14.038
"3B3","2016-07-30","15:22:36",14.804
"3B3","2016-07-30","21:22:36",14.9
"3B3","2016-07-31","03:22:36",13.654
"3B3","2016-07-31","09:22:36",13.076
"3B3","2016-07-31","15:22:36",14.038
"3B3","2016-07-31","21:22:36",13.846
"3B3","2016-08-01","03:22:36",12.69
"3B3","2016-08-01","09:22:36",12.787
"3B3","2016-08-01","15:22:36",15.76
"3B3","2016-08-01","21:22:36",14.613
"3B3","2016-08-02","03:22:36",13.173
"3B3","2016-08-02","09:22:36",12.304
"3B3","2016-08-02","15:22:36",12.497
"3B3","2016-08-02","21:22:36",13.461
"3B3","2016-08-03","03:22:36",12.401
"3B3","2016-08-03","09:22:36",12.401
"3B3","2016-08-03","15:22:36",13.942
"3B3","2016-08-03","21:22:36",14.134
"3B3","2016-08-04","03:22:36",12.594
"3B3","2016-08-04","09:22:36",12.497
"3B3","2016-08-04","15:22:36",15.187
"3B3","2016-08-04","21:22:36",15.282
"3B3","2016-08-05","03:22:36",13.558
"3B3","2016-08-05","09:22:36",13.269
"3B3","2016-08-05","15:22:36",14.613
"3B3","2016-08-05","21:22:36",14.517
"3B3","2016-08-06","03:22:36",12.98
"3B3","2016-08-06","09:22:36",12.69
"3B3","2016-08-06","15:22:36",14.517
"3B3","2016-08-06","21:22:36",14.325
"3B3","2016-08-07","03:22:36",12.304
"3B3","2016-08-07","09:22:36",11.625
"3B3","2016-08-07","15:22:36",13.942
"3B3","2016-08-07","21:22:36",14.613
"3B3","2016-08-08","03:22:36",13.365
"3B3","2016-08-08","09:22:36",12.883
"3B3","2016-08-08","15:22:36",14.421
"3B3","2016-08-08","21:22:36",14.23
"3B3","2016-08-09","03:22:36",12.69
"3B3","2016-08-09","09:22:36",12.11
"3B3","2016-08-09","15:22:36",13.461
"3B3","2016-08-09","21:22:36",13.269
"3B3","2016-08-10","03:22:36",11.722
"3B3","2016-08-10","09:22:36",10.944
"3B3","2016-08-10","15:22:36",12.883
"3B3","2016-08-10","21:22:36",12.69
"3B3","2016-08-11","03:22:36",11.139
"3B3","2016-08-11","09:22:36",10.357
"3B3","2016-08-11","15:22:36",11.236
"3B3","2016-08-11","21:22:36",11.236
"3B3","2016-08-12","03:22:36",10.553
"3B3","2016-08-12","09:22:36",NA
"3B3","2016-08-12","11:20:07",NA
"3B3","2016-08-12","11:20:16",NA
"3A1","2016-06-01","04:01:47",11.334
"3A1","2016-06-01","10:01:47",11.431
"3A1","2016-06-01","16:01:47",12.207
"3A1","2016-06-01","22:01:47",11.625
"3A1","2016-06-02","04:01:47",10.846
"3A1","2016-06-02","10:01:47",10.944
"3A1","2016-06-02","16:01:47",12.304
"3A1","2016-06-02","22:01:47",11.334
"3A1","2016-06-03","04:01:47",10.063
"3A1","2016-06-03","10:01:47",10.455
"3A1","2016-06-03","16:01:47",12.013
"3A1","2016-06-03","22:01:47",10.846
"3A1","2016-06-04","04:01:47",9.669
"3A1","2016-06-04","10:01:47",10.063
"3A1","2016-06-04","16:01:47",10.651
"3A1","2016-06-04","22:01:47",9.768
"3A1","2016-06-05","04:01:47",8.779
"3A1","2016-06-05","10:01:47",9.077
"3A1","2016-06-05","16:01:47",11.041
"3A1","2016-06-05","22:01:47",9.866
"3A1","2016-06-06","04:01:47",8.978
"3A1","2016-06-06","10:01:47",9.373
"3A1","2016-06-06","16:01:47",11.236
"3A1","2016-06-06","22:01:47",10.455
"3A1","2016-06-07","04:01:47",9.669
"3A1","2016-06-07","10:01:47",10.161
"3A1","2016-06-07","16:01:47",12.11
"3A1","2016-06-07","22:01:47",10.748
"3A1","2016-06-08","04:01:47",9.472
"3A1","2016-06-08","10:01:47",9.472
"3A1","2016-06-08","16:01:47",10.748
"3A1","2016-06-08","22:01:47",9.669
"3A1","2016-06-09","04:01:47",8.879
"3A1","2016-06-09","10:01:47",8.879
"3A1","2016-06-09","16:01:47",10.553
"3A1","2016-06-09","22:01:47",9.571
"3A1","2016-06-10","04:01:47",8.481
"3A1","2016-06-10","10:01:47",8.779
"3A1","2016-06-10","16:01:47",10.553
"3A1","2016-06-10","22:01:47",9.472
"3A1","2016-06-11","04:01:47",8.581
"3A1","2016-06-11","10:01:47",8.978
"3A1","2016-06-11","16:01:47",11.334
"3A1","2016-06-11","22:01:47",10.357
"3A1","2016-06-12","04:01:47",9.275
"3A1","2016-06-12","10:01:47",9.472
"3A1","2016-06-12","16:01:47",10.846
"3A1","2016-06-12","22:01:47",9.866
"3A1","2016-06-13","04:01:47",9.176
"3A1","2016-06-13","10:01:47",9.373
"3A1","2016-06-13","16:01:47",10.455
"3A1","2016-06-13","22:01:47",9.768
"3A1","2016-06-14","04:01:47",9.077
"3A1","2016-06-14","10:01:47",9.176
"3A1","2016-06-14","16:01:47",10.357
"3A1","2016-06-14","22:01:47",9.669
"3A1","2016-06-15","04:01:47",8.779
"3A1","2016-06-15","10:01:47",9.275
"3A1","2016-06-15","16:01:47",11.528
"3A1","2016-06-15","22:01:47",10.944
"3A1","2016-06-16","04:01:47",10.259
"3A1","2016-06-16","10:01:47",10.651
"3A1","2016-06-16","16:01:47",12.497
"3A1","2016-06-16","22:01:47",11.819
"3A1","2016-06-17","04:01:47",11.041
"3A1","2016-06-17","10:01:47",11.139
"3A1","2016-06-17","16:01:47",11.819
"3A1","2016-06-17","22:01:47",11.236
"3A1","2016-06-18","04:01:47",10.553
"3A1","2016-06-18","10:01:47",10.259
"3A1","2016-06-18","16:01:47",10.357
"3A1","2016-06-18","22:01:47",10.063
"3A1","2016-06-19","04:01:47",9.669
"3A1","2016-06-19","10:01:47",9.571
"3A1","2016-06-19","16:01:47",10.063
"3A1","2016-06-19","22:01:47",9.768
"3A1","2016-06-20","04:01:47",9.077
"3A1","2016-06-20","10:01:47",9.373
"3A1","2016-06-20","16:01:47",11.528
"3A1","2016-06-20","22:01:47",11.041
"3A1","2016-06-21","04:01:47",10.357
"3A1","2016-06-21","10:01:47",10.455
"3A1","2016-06-21","16:01:47",10.846
"3A1","2016-06-21","22:01:47",10.651
"3A1","2016-06-22","04:01:47",9.866
"3A1","2016-06-22","10:01:47",10.259
"3A1","2016-06-22","16:01:47",12.401
"3A1","2016-06-22","22:01:47",11.722
"3A1","2016-06-23","04:01:47",10.944
"3A1","2016-06-23","10:01:47",11.236
"3A1","2016-06-23","16:01:47",13.173
"3A1","2016-06-23","22:01:47",12.304
"3A1","2016-06-24","04:01:47",11.528
"3A1","2016-06-24","10:01:47",11.916
"3A1","2016-06-24","16:01:47",13.558
"3A1","2016-06-24","22:01:47",12.883
"3A1","2016-06-25","04:01:47",12.11
"3A1","2016-06-25","10:01:47",12.304
"3A1","2016-06-25","16:01:47",13.75
"3A1","2016-06-25","22:01:47",12.497
"3A1","2016-06-26","04:01:47",11.528
"3A1","2016-06-26","10:01:47",11.722
"3A1","2016-06-26","16:01:47",13.558
"3A1","2016-06-26","22:01:47",13.173
"3A1","2016-06-27","04:01:47",12.594
"3A1","2016-06-27","10:01:47",12.594
"3A1","2016-06-27","16:01:47",13.461
"3A1","2016-06-27","22:01:47",12.98
"3A1","2016-06-28","04:01:47",11.916
"3A1","2016-06-28","10:01:47",11.819
"3A1","2016-06-28","16:01:47",12.69
"3A1","2016-06-28","22:01:47",12.207
"3A1","2016-06-29","04:01:47",11.236
"3A1","2016-06-29","10:01:47",11.431
"3A1","2016-06-29","16:01:47",13.461
"3A1","2016-06-29","22:01:47",12.69
"3A1","2016-06-30","04:01:47",12.013
"3A1","2016-06-30","10:01:47",12.497
"3A1","2016-06-30","16:01:47",13.269
"3A1","2016-06-30","22:01:47",12.787
"3A1","2016-07-01","04:01:47",12.11
"3A1","2016-07-01","10:01:47",12.401
"3A1","2016-07-01","16:01:47",13.75
"3A1","2016-07-01","22:01:47",12.98
"3A1","2016-07-02","04:01:47",12.11
"3A1","2016-07-02","10:01:47",12.207
"3A1","2016-07-02","16:01:47",12.883
"3A1","2016-07-02","22:01:47",12.497
"3A1","2016-07-03","04:01:47",11.722
"3A1","2016-07-03","10:01:47",11.625
"3A1","2016-07-03","16:01:47",12.98
"3A1","2016-07-03","22:01:47",12.304
"3A1","2016-07-04","04:01:47",11.722
"3A1","2016-07-04","10:01:47",11.722
"3A1","2016-07-04","16:01:47",12.883
"3A1","2016-07-04","22:01:47",12.304
"3A1","2016-07-05","04:01:47",11.431
"3A1","2016-07-05","10:01:47",11.625
"3A1","2016-07-05","16:01:47",12.69
"3A1","2016-07-05","22:01:47",12.013
"3A1","2016-07-06","04:01:47",11.334
"3A1","2016-07-06","10:01:47",11.431
"3A1","2016-07-06","16:01:47",12.207
"3A1","2016-07-06","22:01:47",11.722
"3A1","2016-07-07","04:01:47",11.139
"3A1","2016-07-07","10:01:47",11.139
"3A1","2016-07-07","16:01:47",12.304
"3A1","2016-07-07","22:01:47",11.722
"3A1","2016-07-08","04:01:47",10.748
"3A1","2016-07-08","10:01:47",10.846
"3A1","2016-07-08","16:01:47",12.497
"3A1","2016-07-08","22:01:47",11.819
"3A1","2016-07-09","04:01:47",10.944
"3A1","2016-07-09","10:01:47",11.041
"3A1","2016-07-09","16:01:47",12.787
"3A1","2016-07-09","22:01:47",12.013
"3A1","2016-07-10","04:01:47",11.431
"3A1","2016-07-10","10:01:47",11.431
"3A1","2016-07-10","16:01:47",12.497
"3A1","2016-07-10","22:01:47",12.013
"3A1","2016-07-11","04:01:47",11.431
"3A1","2016-07-11","10:01:47",11.625
"3A1","2016-07-11","16:01:47",13.269
"3A1","2016-07-11","22:01:47",12.69
"3A1","2016-07-12","04:01:47",12.207
"3A1","2016-07-12","10:01:47",12.497
"3A1","2016-07-12","16:01:47",13.269
"3A1","2016-07-12","22:01:47",13.173
"3A1","2016-07-13","04:01:47",12.594
"3A1","2016-07-13","10:01:47",12.497
"3A1","2016-07-13","16:01:47",12.787
"3A1","2016-07-13","22:01:47",12.497
"3A1","2016-07-14","04:01:47",11.916
"3A1","2016-07-14","10:01:47",11.916
"3A1","2016-07-14","16:01:47",12.787
"3A1","2016-07-14","22:01:47",12.401
"3A1","2016-07-15","04:01:47",11.722
"3A1","2016-07-15","10:01:47",11.722
"3A1","2016-07-15","16:01:47",12.401
"3A1","2016-07-15","22:01:47",12.207
"3A1","2016-07-16","04:01:47",11.625
"3A1","2016-07-16","10:01:47",11.819
"3A1","2016-07-16","16:01:47",12.883
"3A1","2016-07-16","22:01:47",12.401
"3A1","2016-07-17","04:01:47",11.819
"3A1","2016-07-17","10:01:47",11.722
"3A1","2016-07-17","16:01:47",12.304
"3A1","2016-07-17","22:01:47",12.11
"3A1","2016-07-18","04:01:47",11.528
"3A1","2016-07-18","10:01:47",11.625
"3A1","2016-07-18","16:01:47",12.883
"3A1","2016-07-18","22:01:47",12.304
"3A1","2016-07-19","04:01:47",11.334
"3A1","2016-07-19","10:01:47",11.334
"3A1","2016-07-19","16:01:47",13.654
"3A1","2016-07-19","22:01:47",12.594
"3A1","2016-07-20","04:01:47",11.722
"3A1","2016-07-20","10:01:47",12.013
"3A1","2016-07-20","16:01:47",12.883
"3A1","2016-07-20","22:01:47",12.69
"3A1","2016-07-21","04:01:47",12.207
"3A1","2016-07-21","10:01:47",12.787
"3A1","2016-07-21","16:01:47",14.804
"3A1","2016-07-21","22:01:47",14.038
"3A1","2016-07-22","04:01:47",13.173
"3A1","2016-07-22","10:01:47",13.558
"3A1","2016-07-22","16:01:47",15.091
"3A1","2016-07-22","22:01:47",14.421
"3A1","2016-07-23","04:01:47",13.654
"3A1","2016-07-23","10:01:47",13.942
"3A1","2016-07-23","16:01:47",15.473
"3A1","2016-07-23","22:01:47",14.709
"3A1","2016-07-24","04:01:47",13.942
"3A1","2016-07-24","10:01:47",13.846
"3A1","2016-07-24","16:01:47",15.091
"3A1","2016-07-24","22:01:47",14.421
"3A1","2016-07-25","04:01:47",13.654
"3A1","2016-07-25","10:01:47",13.942
"3A1","2016-07-25","16:01:47",15.76
"3A1","2016-07-25","22:01:47",15.282
"3A1","2016-07-26","04:01:47",14.517
"3A1","2016-07-26","10:01:47",14.421
"3A1","2016-07-26","16:01:47",15.282
"3A1","2016-07-26","22:01:47",14.325
"3A1","2016-07-27","04:01:47",13.654
"3A1","2016-07-27","10:01:47",13.75
"3A1","2016-07-27","16:01:47",15.282
"3A1","2016-07-27","22:01:47",14.517
"3A1","2016-07-28","04:01:47",13.942
"3A1","2016-07-28","10:01:47",13.942
"3A1","2016-07-28","16:01:47",14.517
"3A1","2016-07-28","22:01:47",13.942
"3A1","2016-07-29","04:01:47",13.076
"3A1","2016-07-29","10:01:47",13.173
"3A1","2016-07-29","16:01:47",15.378
"3A1","2016-07-29","22:01:47",14.613
"3A1","2016-07-30","04:01:47",13.75
"3A1","2016-07-30","10:01:47",13.846
"3A1","2016-07-30","16:01:47",14.038
"3A1","2016-07-30","22:01:47",13.846
"3A1","2016-07-31","04:01:47",13.269
"3A1","2016-07-31","10:01:47",13.269
"3A1","2016-07-31","16:01:47",13.365
"3A1","2016-07-31","22:01:47",13.269
"3A1","2016-08-01","04:01:47",12.594
"3A1","2016-08-01","10:01:47",12.98
"3A1","2016-08-01","16:01:47",14.421
"3A1","2016-08-01","22:01:47",13.654
"3A1","2016-08-02","04:01:47",12.98
"3A1","2016-08-02","10:01:47",12.69
"3A1","2016-08-02","16:01:47",12.69
"3A1","2016-08-02","22:01:47",12.787
"3A1","2016-08-03","04:01:47",12.401
"3A1","2016-08-03","10:01:47",12.401
"3A1","2016-08-03","16:01:47",13.269
"3A1","2016-08-03","22:01:47",12.98
"3A1","2016-08-04","04:01:47",12.401
"3A1","2016-08-04","10:01:47",12.594
"3A1","2016-08-04","16:01:47",14.421
"3A1","2016-08-04","22:01:47",13.846
"3A1","2016-08-05","04:01:47",13.173
"3A1","2016-08-05","10:01:47",13.076
"3A1","2016-08-05","16:01:47",14.038
"3A1","2016-08-05","22:01:47",13.558
"3A1","2016-08-06","04:01:47",12.883
"3A1","2016-08-06","10:01:47",12.98
"3A1","2016-08-06","16:01:47",14.23
"3A1","2016-08-06","22:01:47",13.558
"3A1","2016-08-07","04:01:47",12.594
"3A1","2016-08-07","10:01:47",12.497
"3A1","2016-08-07","16:01:47",13.75
"3A1","2016-08-07","22:01:47",13.461
"3A1","2016-08-08","04:01:47",12.98
"3A1","2016-08-08","10:01:47",12.883
"3A1","2016-08-08","16:01:47",13.75
"3A1","2016-08-08","22:01:47",13.365
"3A1","2016-08-09","04:01:47",12.69
"3A1","2016-08-09","10:01:47",12.594
"3A1","2016-08-09","16:01:47",13.558
"3A1","2016-08-09","22:01:47",12.98
"3A1","2016-08-10","04:01:47",12.11
"3A1","2016-08-10","10:01:47",11.916
"3A1","2016-08-10","16:01:47",13.076
"3A1","2016-08-10","22:01:47",12.304
"3A1","2016-08-11","04:01:47",11.528
"3A1","2016-08-11","10:01:47",11.236
"3A1","2016-08-11","16:01:47",11.625
"3A1","2016-08-11","22:01:47",11.334
"3A1","2016-08-12","04:01:47",10.944
"3A1","2016-08-12","10:01:47",10.944
"3A1","2016-08-12","11:27:43",NA
"3A1","2016-08-12","11:27:48",NA
"3A4","2016-06-01","04:01:26",11.236
"3A4","2016-06-01","10:01:26",10.846
"3A4","2016-06-01","16:01:26",11.722
"3A4","2016-06-01","22:01:26",11.625
"3A4","2016-06-02","04:01:26",10.553
"3A4","2016-06-02","10:01:26",10.259
"3A4","2016-06-02","16:01:26",11.431
"3A4","2016-06-02","22:01:26",10.944
"3A4","2016-06-03","04:01:26",9.373
"3A4","2016-06-03","10:01:26",9.176
"3A4","2016-06-03","16:01:26",10.259
"3A4","2016-06-03","22:01:26",9.472
"3A4","2016-06-04","04:01:26",8.282
"3A4","2016-06-04","10:01:26",8.382
"3A4","2016-06-04","16:01:26",8.879
"3A4","2016-06-04","22:01:26",8.382
"3A4","2016-06-05","04:01:26",7.28
"3A4","2016-06-05","10:01:26",7.481
"3A4","2016-06-05","16:01:26",9.077
"3A4","2016-06-05","22:01:26",8.779
"3A4","2016-06-06","04:01:26",7.582
"3A4","2016-06-06","10:01:26",8.182
"3A4","2016-06-06","16:01:26",9.768
"3A4","2016-06-06","22:01:26",9.669
"3A4","2016-06-07","04:01:26",8.779
"3A4","2016-06-07","10:01:26",9.176
"3A4","2016-06-07","16:01:26",11.041
"3A4","2016-06-07","22:01:26",10.063
"3A4","2016-06-08","04:01:26",8.382
"3A4","2016-06-08","10:01:26",8.082
"3A4","2016-06-08","16:01:26",8.779
"3A4","2016-06-08","22:01:26",7.983
"3A4","2016-06-09","04:01:26",7.179
"3A4","2016-06-09","10:01:26",7.079
"3A4","2016-06-09","16:01:26",8.182
"3A4","2016-06-09","22:01:26",7.882
"3A4","2016-06-10","04:01:26",6.674
"3A4","2016-06-10","10:01:26",6.877
"3A4","2016-06-10","16:01:26",8.481
"3A4","2016-06-10","22:01:26",8.182
"3A4","2016-06-11","04:01:26",7.079
"3A4","2016-06-11","10:01:26",7.782
"3A4","2016-06-11","16:01:26",9.965
"3A4","2016-06-11","22:01:26",9.669
"3A4","2016-06-12","04:01:26",8.481
"3A4","2016-06-12","10:01:26",8.382
"3A4","2016-06-12","16:01:26",9.472
"3A4","2016-06-12","22:01:26",8.978
"3A4","2016-06-13","04:01:26",7.983
"3A4","2016-06-13","10:01:26",7.983
"3A4","2016-06-13","16:01:26",8.978
"3A4","2016-06-13","22:01:26",8.879
"3A4","2016-06-14","04:01:26",7.983
"3A4","2016-06-14","10:01:26",7.983
"3A4","2016-06-14","16:01:26",8.978
"3A4","2016-06-14","22:01:26",8.879
"3A4","2016-06-15","04:01:26",7.882
"3A4","2016-06-15","10:01:26",8.581
"3A4","2016-06-15","16:01:26",10.748
"3A4","2016-06-15","22:01:26",10.846
"3A4","2016-06-16","04:01:26",9.965
"3A4","2016-06-16","10:01:26",10.063
"3A4","2016-06-16","16:01:26",11.722
"3A4","2016-06-16","22:01:26",11.819
"3A4","2016-06-17","04:01:26",11.041
"3A4","2016-06-17","10:01:26",10.748
"3A4","2016-06-17","16:01:26",11.431
"3A4","2016-06-17","22:01:26",10.846
"3A4","2016-06-18","04:01:26",9.866
"3A4","2016-06-18","10:01:26",9.472
"3A4","2016-06-18","16:01:26",9.472
"3A4","2016-06-18","22:01:26",9.275
"3A4","2016-06-19","04:01:26",8.779
"3A4","2016-06-19","10:01:26",8.581
"3A4","2016-06-19","16:01:26",8.978
"3A4","2016-06-19","22:01:26",8.779
"3A4","2016-06-20","04:01:26",8.082
"3A4","2016-06-20","10:01:26",8.182
"3A4","2016-06-20","16:01:26",10.161
"3A4","2016-06-20","22:01:26",10.651
"3A4","2016-06-21","04:01:26",9.965
"3A4","2016-06-21","10:01:26",9.866
"3A4","2016-06-21","16:01:26",10.259
"3A4","2016-06-21","22:01:26",10.357
"3A4","2016-06-22","04:01:26",9.275
"3A4","2016-06-22","10:01:26",9.472
"3A4","2016-06-22","16:01:26",11.722
"3A4","2016-06-22","22:01:26",11.722
"3A4","2016-06-23","04:01:26",10.846
"3A4","2016-06-23","10:01:26",10.944
"3A4","2016-06-23","16:01:26",12.98
"3A4","2016-06-23","22:01:26",12.497
"3A4","2016-06-24","04:01:26",11.431
"3A4","2016-06-24","10:01:26",11.819
"3A4","2016-06-24","16:01:26",13.365
"3A4","2016-06-24","22:01:26",13.269
"3A4","2016-06-25","04:01:26",12.304
"3A4","2016-06-25","10:01:26",12.401
"3A4","2016-06-25","16:01:26",13.558
"3A4","2016-06-25","22:01:26",12.594
"3A4","2016-06-26","04:01:26",11.041
"3A4","2016-06-26","10:01:26",11.528
"3A4","2016-06-26","16:01:26",13.558
"3A4","2016-06-26","22:01:26",13.942
"3A4","2016-06-27","04:01:26",13.269
"3A4","2016-06-27","10:01:26",12.883
"3A4","2016-06-27","16:01:26",13.558
"3A4","2016-06-27","22:01:26",13.365
"3A4","2016-06-28","04:01:26",11.916
"3A4","2016-06-28","10:01:26",11.431
"3A4","2016-06-28","16:01:26",12.207
"3A4","2016-06-28","22:01:26",11.916
"3A4","2016-06-29","04:01:26",10.553
"3A4","2016-06-29","10:01:26",11.236
"3A4","2016-06-29","16:01:26",13.269
"3A4","2016-06-29","22:01:26",13.076
"3A4","2016-06-30","04:01:26",12.207
"3A4","2016-06-30","10:01:26",12.69
"3A4","2016-06-30","16:01:26",13.461
"3A4","2016-06-30","22:01:26",13.076
"3A4","2016-07-01","04:01:26",12.207
"3A4","2016-07-01","10:01:26",12.207
"3A4","2016-07-01","16:01:26",13.846
"3A4","2016-07-01","22:01:26",13.269
"3A4","2016-07-02","04:01:26",12.207
"3A4","2016-07-02","10:01:26",12.11
"3A4","2016-07-02","16:01:26",12.883
"3A4","2016-07-02","22:01:26",12.787
"3A4","2016-07-03","04:01:26",11.819
"3A4","2016-07-03","10:01:26",11.041
"3A4","2016-07-03","16:01:26",12.401
"3A4","2016-07-03","22:01:26",12.11
"3A4","2016-07-04","04:01:26",11.236
"3A4","2016-07-04","10:01:26",11.041
"3A4","2016-07-04","16:01:26",12.304
"3A4","2016-07-04","22:01:26",12.207
"3A4","2016-07-05","04:01:26",10.846
"3A4","2016-07-05","10:01:26",11.334
"3A4","2016-07-05","16:01:26",12.401
"3A4","2016-07-05","22:01:26",11.916
"3A4","2016-07-06","04:01:26",10.846
"3A4","2016-07-06","10:01:26",10.748
"3A4","2016-07-06","16:01:26",11.528
"3A4","2016-07-06","22:01:26",11.236
"3A4","2016-07-07","04:01:26",10.455
"3A4","2016-07-07","10:01:26",10.455
"3A4","2016-07-07","16:01:26",11.334
"3A4","2016-07-07","22:01:26",11.139
"3A4","2016-07-08","04:01:26",9.866
"3A4","2016-07-08","10:01:26",10.455
"3A4","2016-07-08","16:01:26",11.916
"3A4","2016-07-08","22:01:26",11.625
"3A4","2016-07-09","04:01:26",10.357
"3A4","2016-07-09","10:01:26",10.357
"3A4","2016-07-09","16:01:26",12.013
"3A4","2016-07-09","22:01:26",11.722
"3A4","2016-07-10","04:01:26",10.944
"3A4","2016-07-10","10:01:26",10.846
"3A4","2016-07-10","16:01:26",12.11
"3A4","2016-07-10","22:01:26",12.207
"3A4","2016-07-11","04:01:26",11.334
"3A4","2016-07-11","10:01:26",11.528
"3A4","2016-07-11","16:01:26",13.269
"3A4","2016-07-11","22:01:26",13.173
"3A4","2016-07-12","04:01:26",12.401
"3A4","2016-07-12","10:01:26",12.69
"3A4","2016-07-12","16:01:26",13.558
"3A4","2016-07-12","22:01:26",13.558
"3A4","2016-07-13","04:01:26",12.787
"3A4","2016-07-13","10:01:26",12.497
"3A4","2016-07-13","16:01:26",12.787
"3A4","2016-07-13","22:01:26",12.401
"3A4","2016-07-14","04:01:26",11.722
"3A4","2016-07-14","10:01:26",11.528
"3A4","2016-07-14","16:01:26",12.304
"3A4","2016-07-14","22:01:26",12.11
"3A4","2016-07-15","04:01:26",11.236
"3A4","2016-07-15","10:01:26",11.139
"3A4","2016-07-15","16:01:26",11.819
"3A4","2016-07-15","22:01:26",11.819
"3A4","2016-07-16","04:01:26",11.041
"3A4","2016-07-16","10:01:26",11.139
"3A4","2016-07-16","16:01:26",12.594
"3A4","2016-07-16","22:01:26",12.401
"3A4","2016-07-17","04:01:26",11.528
"3A4","2016-07-17","10:01:26",11.236
"3A4","2016-07-17","16:01:26",11.916
"3A4","2016-07-17","22:01:26",12.013
"3A4","2016-07-18","04:01:26",11.139
"3A4","2016-07-18","10:01:26",11.041
"3A4","2016-07-18","16:01:26",12.207
"3A4","2016-07-18","22:01:26",11.916
"3A4","2016-07-19","04:01:26",10.553
"3A4","2016-07-19","10:01:26",10.846
"3A4","2016-07-19","16:01:26",12.98
"3A4","2016-07-19","22:01:26",12.787
"3A4","2016-07-20","04:01:26",11.528
"3A4","2016-07-20","10:01:26",11.625
"3A4","2016-07-20","16:01:26",12.98
"3A4","2016-07-20","22:01:26",13.365
"3A4","2016-07-21","04:01:26",12.787
"3A4","2016-07-21","10:01:26",13.75
"3A4","2016-07-21","16:01:26",16.046
"3A4","2016-07-21","22:01:26",15.76
"3A4","2016-07-22","04:01:26",14.613
"3A4","2016-07-22","10:01:26",14.613
"3A4","2016-07-22","16:01:26",16.332
"3A4","2016-07-22","22:01:26",16.237
