"Track.n." "Slice.n." "X" "Y" "Distance" "Velocity" "Pixel.Value" "Treat" "Replica" "was.disp" "ID" "time"
"6579" 1 40 1463 1356 "96.937" 9.694 -6907506 3 4 1 3411 400
"6580" 1 41 1540 1813 "59.784" 5.978 -8682383 3 4 1 3411 410
"6581" 1 42 1531 2052 "30.853" 3.085 -6250873 3 4 1 3411 420
"6582" 1 43 1476 2090 "8.624" 0.862 -5392745 3 4 1 3411 430
"6583" 1 44 1617 2517 "58.008" 5.801 -6511716 3 4 1 3411 440
"6584" 1 45 1971 2926 "69.779" 6.978 -6970476 3 4 1 3411 450
"6585" 1 46 2218 2944 "31.947" 3.195 -6974865 3 4 1 3411 460
"6586" 1 47 2103 2547 "53.318" 5.332 -6774118 3 4 1 3411 470
"6587" 1 48 1877 1915 "86.584" 8.658 -8945814 3 4 1 3411 480
"6588" 1 49 1762 1267 "84.898" 8.49 -7629703 3 4 1 3411 490
"6589" 1 50 1710 1181 "12.964" 1.296 -2959695 3 4 1 3411 500
"6590" 1 51 1625 1126 "13.060" 1.306 -6053781 3 4 1 3411 510
"6591" 1 52 1672 1070 "9.431" 0.943 -5918560 3 4 1 3411 520
"6592" 1 53 1728 759 "40.764" 4.076 -8156288 3 4 1 3411 530
"6593" 1 54 1710 704 "7.465" 0.747 -7301516 3 4 1 3411 540
"6594" 1 55 1774 584 "17.544" 1.754 -9013652 3 4 1 3411 550
"6595" 1 56 1826 243 "44.498" 4.45 -9341594 3 4 1 3411 560
"6596" 1 57 1493 921 "97.442" 9.744 -8617881 3 4 1 3411 570
"6597" 1 58 1476 1689 "99.096" 9.91 -6707037 3 4 1 3411 580
"6598" 1 59 1523 2410 "93.206" 9.321 -8419975 3 4 1 3411 590
"6599" 1 60 1804 3093 "95.272" 9.527 -8156300 3 4 1 3411 600
"6600" 1 61 2316 3703 "102.735" 10.273 -8289927 3 4 1 3411 610
"6601" 2 2 3805 268 "-1.000" -1 -4935051 3 4 1 3412 20
"6602" 2 3 2193 217 "208.052" 20.805 -4870814 3 4 1 3412 30
"6603" 2 4 1446 614 "109.127" 10.913 -5528203 3 4 1 3412 40
"6604" 2 5 1454 1766 "148.612" 14.861 -6250621 3 4 1 3412 50
"6605" 2 6 1476 2884 "144.250" 14.425 -4144984 3 4 1 3412 60
"6606" 2 7 1463 3566 "87.994" 8.799 -4605824 3 4 1 3412 70
"6607" 2 8 1472 2606 "123.845" 12.385 -3487100 3 4 1 3412 80
"6608" 2 9 1459 1548 "136.492" 13.649 -6053494 3 4 1 3412 90
"6609" 2 10 1540 230 "170.343" 17.034 -5197700 3 4 1 3412 100
"6610" 2 11 2662 187 "144.844" 14.484 -5987449 3 4 1 3412 110
"6611" 2 12 3549 354 "116.433" 11.643 -4079989 3 4 1 3412 120
"6612" 2 13 4505 251 "124.038" 12.404 -2963577 3 4 1 3412 130
"6613" 2 14 5073 354 "74.467" 7.447 -4081010 3 4 1 3412 140
"6614" 2 15 5602 802 "89.425" 8.942 -4013123 3 4 1 3412 150
"6615" 2 16 5632 1437 "82.006" 8.201 -5790575 3 4 1 3412 160
"6616" 2 17 5610 2402 "124.517" 12.452 -4671053 3 4 1 3412 170
"6617" 2 18 5243 3349 "131.016" 13.102 -4475250 3 4 1 3412 180
"6618" 2 19 4258 3588 "130.752" 13.075 -2697021 3 4 1 3412 190
"6619" 2 20 4142 3089 "66.087" 6.609 -5130074 3 4 1 3412 200
"6620" 2 21 4369 2824 "45.012" 4.501 -7829376 3 4 1 3412 210
"6621" 2 22 4497 2530 "41.365" 4.136 -5990262 3 4 1 3412 220
"6622" 2 23 4718 1864 "90.521" 9.052 -4605259 3 4 1 3412 230
"6623" 2 24 5077 669 "160.961" 16.096 -6579838 3 4 1 3412 240
"6624" 2 25 4881 132 "73.743" 7.374 -5394013 3 4 1 3412 250
"6625" 2 26 3601 558 "174.025" 17.402 -4801107 3 4 1 3412 260
"6626" 2 27 2769 1365 "149.522" 14.952 -5921120 3 4 1 3412 270
"6627" 2 28 2717 2150 "101.487" 10.149 -5789544 3 4 1 3412 280
"6628" 2 29 2257 2956 "119.716" 11.972 -5922676 3 4 1 3412 290
"6629" 2 30 2218 3737 "100.875" 10.087 -7105402 3 4 1 3412 300
"6630" 2 31 1493 3682 "93.794" 9.379 -5790324 3 4 1 3412 310
"6631" 2 32 1813 3677 "41.285" 4.129 -7960954 3 4 1 3412 320
"6632" 2 33 2781 3613 "125.145" 12.514 -6251375 3 4 1 3412 330
"6633" 2 34 3865 3771 "141.314" 14.131 -2960177 3 4 1 3412 340
"6634" 2 35 5192 3549 "173.562" 17.356 -3421239 3 4 1 3412 350
"6635" 2 36 5525 2692 "118.606" 11.861 -5326665 3 4 1 3412 360
"6636" 2 37 5508 1664 "132.630" 13.263 -9213341 3 4 1 3412 370
"6637" 2 38 5482 516 "148.130" 14.813 -6318221 3 4 1 3412 380
"6638" 2 39 5516 494 "5.224" 0.522 -3881287 3 4 1 3412 390
"6639" 2 40 5576 1100 "78.556" 7.856 -5723228 3 4 1 3412 400
"6640" 2 41 5576 1173 "9.417" 0.942 -8884131 3 4 1 3412 410
"6641" 2 42 5589 1198 "3.635" 0.363 -4604749 3 4 1 3412 420
"6642" 2 43 5602 1152 "6.166" 0.617 -6710374 3 4 1 3412 430
"6643" 2 44 5568 1109 "7.072" 0.707 -6513508 3 4 1 3412 440
"6644" 2 45 5572 917 "24.773" 2.477 -8092548 3 4 1 3412 450
"6645" 2 46 5294 320 "84.953" 8.495 -6579311 3 4 1 3412 460
"6646" 2 47 5538 644 "52.323" 5.232 -7566998 3 4 1 3412 470
"6647" 2 48 5619 1467 "106.680" 10.668 -6316139 3 4 1 3412 480
"6648" 2 49 5546 2214 "96.822" 9.682 -8425132 3 4 1 3412 490
"6649" 2 50 5324 3136 "122.337" 12.234 -6315100 3 4 1 3412 500
"6650" 2 51 5017 3848 "100.022" 10.002 -4869736 3 4 1 3412 510
"6651" 2 52 4172 3558 "115.246" 11.525 -6317446 3 4 1 3412 520
"6652" 2 53 3502 3293 "92.945" 9.294 -4541032 3 4 1 3412 530
"6653" 2 54 2828 2867 "102.857" 10.286 -4871037 3 4 1 3412 540
"6654" 2 55 2342 1962 "132.514" 13.251 -4932444 3 4 1 3412 550
"6655" 2 56 2052 755 "160.134" 16.013 -5393774 3 4 1 3412 560
"6656" 2 57 2137 243 "66.952" 6.695 -8028826 3 4 1 3412 570
"6657" 2 58 1463 251 "86.952" 8.695 -7172228 3 4 1 3412 580
"6658" 2 59 1459 1152 "116.230" 11.623 -8752800 3 4 1 3412 590
"6659" 2 60 1617 1723 "76.427" 7.643 -4538958 3 4 1 3412 600
"6660" 2 61 1783 2308 "78.444" 7.844 -3420724 3 4 1 3412 610
"6661" 3 2 5444 226 "-1.000" -1 -7961483 3 4 1 3413 20
"6662" 3 3 4744 452 "94.890" 9.489 -3293011 3 4 1 3413 30
"6663" 3 4 4526 435 "28.207" 2.821 -4344691 3 4 1 3413 40
"6664" 3 5 4181 507 "45.464" 4.546 -6710897 3 4 1 3413 50
"6665" 3 6 3626 251 "78.844" 7.884 -5657447 3 4 1 3413 60
"6666" 3 7 2496 217 "145.836" 14.584 -6183793 3 4 1 3413 70
"6667" 3 8 1629 541 "119.397" 11.94 -8026749 3 4 1 3413 80
"6668" 3 9 1553 1501 "124.227" 12.423 -4606315 3 4 1 3413 90
"6669" 3 10 1873 1838 "59.949" 5.995 -6051928 3 4 1 3413 100
"6670" 3 11 1984 2521 "89.263" 8.926 -3683130 3 4 1 3413 110
"6671" 3 12 2500 2752 "72.930" 7.293 -6054272 3 4 1 3413 120
"6672" 3 13 2897 3575 "117.874" 11.787 -4802638 3 4 1 3413 130
"6673" 3 14 3652 3780 "100.921" 10.092 -7105402 3 4 1 3413 140
"6674" 3 15 4445 3660 "103.462" 10.346 -6383476 3 4 1 3413 150
"6675" 3 16 5405 3208 "136.880" 13.688 -5262677 3 4 1 3413 160
"6676" 3 17 5286 3306 "19.887" 1.989 -7501191 3 4 1 3413 170
"6677" 3 18 4910 3814 "81.530" 8.153 -4601161 3 4 1 3413 180
"6678" 3 19 4155 3712 "98.280" 9.828 -5201057 3 4 1 3413 190
"6679" 3 20 3037 3707 "144.223" 14.422 -7370645 3 4 1 3413 200
"6680" 3 21 1578 3729 "188.232" 18.823 -3750236 3 4 1 3413 210
"6681" 3 22 1467 3400 "44.791" 4.479 -4541035 3 4 1 3413 220
"6682" 3 23 1582 2440 "124.725" 12.473 -1710647 3 4 1 3413 230
"6683" 3 24 1659 1548 "115.496" 11.55 -4674689 3 4 1 3413 240
"6684" 3 25 2005 900 "94.762" 9.476 -4014180 3 4 1 3413 250
"6685" 3 26 1885 196 "92.126" 9.213 -5922437 3 4 1 3413 260
"6686" 3 27 2231 217 "44.716" 4.472 -8225163 3 4 1 3413 270
"6687" 3 28 3059 247 "106.882" 10.688 -4606299 3 4 1 3413 280
"6688" 3 29 3908 354 "110.387" 11.039 -4144721 3 4 1 3413 290
"6689" 3 30 4701 469 "103.367" 10.337 -3816521 3 4 1 3413 300
"6690" 3 31 5474 1058 "125.366" 12.537 -4210504 3 4 1 3413 310
"6691" 3 32 5589 1476 "55.925" 5.593 -5396845 3 4 1 3413 320
"6692" 3 33 5606 853 "80.397" 8.04 -5789023 3 4 1 3413 330
"6693" 3 34 5474 256 "78.873" 7.887 -6516606 3 4 1 3413 340
"6694" 3 35 5576 853 "78.129" 7.813 -4869235 3 4 1 3413 350
"6695" 3 36 5585 1092 "30.853" 3.085 -5659504 3 4 1 3413 360
"6696" 3 37 5610 1207 "15.181" 1.518 -3750212 3 4 1 3413 370
"6697" 3 38 5606 1309 "13.168" 1.317 -2302253 3 4 1 3413 380
"6698" 3 39 5568 1301 "5.009" 0.501 -3951469 3 4 1 3413 390
"6699" 3 40 5568 1288 "1.677" 0.168 -6909571 3 4 1 3413 400
"6700" 3 41 5585 1352 "8.542" 0.854 -6648452 3 4 1 3413 410
"6701" 3 42 5380 1629 "44.454" 4.445 -3554401 3 4 1 3413 420
"6702" 3 43 4684 1826 "93.311" 9.331 -3949171 3 4 1 3413 430
"6703" 3 44 4070 2261 "97.069" 9.707 -3158620 3 4 1 3413 440
"6704" 3 45 3404 2487 "90.726" 9.073 -3816797 3 4 1 3413 450
"6705" 3 46 3362 2380 "14.828" 1.483 -3685213 3 4 1 3413 460
"6706" 3 47 3272 2060 "42.882" 4.288 -4341084 3 4 1 3413 470
"6707" 3 48 2291 1565 "141.747" 14.175 -4212598 3 4 1 3413 480
"6708" 3 49 1595 998 "115.806" 11.581 -4539225 3 4 1 3413 490
"6709" 3 50 1446 832 "28.775" 2.878 -5659001 3 4 1 3413 500
"6710" 3 51 1501 221 "79.138" 7.914 -5987452 3 4 1 3413 510
"6711" 3 52 2201 371 "92.350" 9.235 -5525849 3 4 1 3413 520
"6712" 3 53 2948 853 "114.682" 11.468 -3751008 3 4 1 3413 530
"6713" 3 54 3272 1301 "71.322" 7.132 -5132910 3 4 1 3413 540
"6714" 3 55 3545 1625 "54.655" 5.465 -5923196 3 4 1 3413 550
"6715" 3 56 3319 2039 "60.845" 6.085 -3486266 3 4 1 3413 560
"6716" 3 57 3315 2414 "48.378" 4.838 -3949137 3 4 1 3413 570
"6717" 3 58 3985 2423 "86.438" 8.644 -3881285 3 4 1 3413 580
"6718" 3 59 4556 2227 "77.878" 7.788 -1381402 3 4 1 3413 590
"6719" 3 60 5282 1787 "109.512" 10.951 -3620184 3 4 1 3413 600
"6720" 3 61 5435 960 "108.493" 10.849 -4606040 3 4 1 3413 610
"6721" 4 2 4266 2035 "-1.000" -1 -6509694 3 4 1 3414 20
"6722" 4 3 3259 2521 "144.241" 14.424 -6443901 3 4 1 3414 30
"6723" 4 4 2060 2449 "154.950" 15.495 -5261171 3 4 1 3414 40
"6724" 4 5 1497 2252 "76.945" 7.694 -7366300 3 4 1 3414 50
"6725" 4 6 1489 3208 "123.328" 12.333 -7628694 3 4 1 3414 60
"6726" 4 7 1962 3729 "90.775" 9.078 -7168390 3 4 1 3414 70
"6727" 4 8 2875 3592 "119.096" 11.91 -6643831 3 4 1 3414 80
"6728" 4 9 3392 2956 "105.732" 10.573 -7237783 3 4 1 3414 90
"6729" 4 10 3234 2393 "75.433" 7.543 -6113384 3 4 1 3414 100
"6730" 4 11 2769 1267 "157.153" 15.715 -5855379 3 4 1 3414 110
"6731" 4 12 2026 554 "132.840" 13.284 -6838926 3 4 1 3414 120
"6732" 4 13 1962 520 "9.349" 0.935 -5066633 3 4 1 3414 130
"6733" 4 14 1518 260 "66.374" 6.637 -8089496 3 4 1 3414 140
"6734" 4 15 1501 1361 "142.046" 14.205 -7366551 3 4 1 3414 150
"6735" 4 16 2090 2240 "136.494" 13.649 -6115953 3 4 1 3414 160
"6736" 4 17 3003 2065 "119.921" 11.992 -6842509 3 4 1 3414 170
"6737" 4 18 3758 1638 "111.892" 11.189 -6443879 3 4 1 3414 180
"6738" 4 19 3985 1429 "39.804" 3.98 -5459555 3 4 1 3414 190
"6739" 4 20 3882 204 "158.583" 15.858 -6643077 3 4 1 3414 200
"6740" 4 21 2035 448 "240.333" 24.033 -6252179 3 4 1 3414 210
"6741" 4 22 1476 994 "100.802" 10.08 -7891363 3 4 1 3414 220
"6742" 4 23 1642 2013 "133.184" 13.318 -6772866 3 4 1 3414 230
"6743" 4 24 2077 2487 "82.992" 8.299 -7760290 3 4 1 3414 240
"6744" 4 25 2636 3434 "141.858" 14.186 -5455488 3 4 1 3414 250
"6745" 4 26 3447 3763 "112.900" 11.29 -7303299 3 4 1 3414 260
"6746" 4 27 4689 3686 "160.526" 16.053 -5461098 3 4 1 3414 270
"6747" 4 28 5282 3835 "78.875" 7.887 -5264221 3 4 1 3414 280
"6748" 4 29 5004 3852 "35.929" 3.593 -7563403 3 4 1 3414 290
"6749" 4 30 4044 3763 "124.371" 12.437 -7303589 3 4 1 3414 300
"6750" 4 31 2990 3737 "136.007" 13.601 -6908320 3 4 1 3414 310
"6751" 4 32 2069 3524 "121.945" 12.194 -8027284 3 4 1 3414 320
"6752" 4 33 1463 3332 "82.004" 8.2 -7765670 3 4 1 3414 330
"6753" 4 34 1510 2308 "132.235" 13.224 -6049161 3 4 1 3414 340
"6754" 4 35 1467 1169 "147.036" 14.704 -7167891 3 4 1 3414 350
"6755" 4 36 1472 349 "105.782" 10.578 -8090258 3 4 1 3414 360
"6756" 4 37 1450 1100 "96.921" 9.692 -7431564 3 4 1 3414 370
"6757" 4 38 1459 1493 "50.710" 5.071 -7036541 3 4 1 3414 380
"6758" 4 39 1506 2453 "123.988" 12.399 -6642824 3 4 1 3414 390
"6759" 4 40 1804 3195 "103.149" 10.315 -5785448 3 4 1 3414 400
"6760" 4 41 2871 3746 "154.912" 15.491 -4076624 3 4 1 3414 410
"6761" 4 42 3793 3165 "140.583" 14.058 -5719667 3 4 1 3414 420
"6762" 4 43 4134 2589 "86.349" 8.635 -5849973 3 4 1 3414 430
"6763" 4 44 4130 2577 "1.632" 0.163 -6378609 3 4 1 3414 440
"6764" 4 45 4202 1587 "128.047" 12.805 -6443137 3 4 1 3414 450
"6765" 4 46 4556 260 "177.169" 17.717 -5654363 3 4 1 3414 460
"6766" 4 47 5516 401 "125.169" 12.517 -8747410 3 4 1 3414 470
"6767" 4 48 5653 1305 "117.948" 11.795 -4407119 3 4 1 3414 480
"6768" 4 49 5201 1604 "69.911" 6.991 -5655430 3 4 1 3414 490
"6769" 4 50 4800 2449 "120.656" 12.066 -5588834 3 4 1 3414 500
"6770" 4 51 4424 2875 "73.298" 7.33 -4470360 3 4 1 3414 510
"6771" 4 52 3886 3225 "82.796" 8.28 -5525369 3 4 1 3414 520
"6772" 4 53 3072 3707 "122.034" 12.203 -7236728 3 4 1 3414 530
"6773" 4 54 2184 3520 "117.064" 11.706 -5391231 3 4 1 3414 540
"6774" 4 55 1472 3161 "102.863" 10.286 -7103880 3 4 1 3414 550
"6775" 4 56 1497 2129 "133.167" 13.317 -7763863 3 4 1 3414 560
"6776" 4 57 1570 1757 "48.903" 4.89 -6181255 3 4 1 3414 570
"6777" 4 58 1587 1600 "20.371" 2.037 -5001622 3 4 1 3414 580
"6778" 4 59 1578 699 "116.235" 11.623 -4868483 3 4 1 3414 590
"6779" 4 60 1928 230 "75.491" 7.549 -6576758 3 4 1 3414 600
"6780" 4 61 2756 209 "106.846" 10.685 -5458274 3 4 1 3414 610
"6781" 5 2 4219 2210 "-1.000" -1 -2895171 3 4 1 3415 20
"6782" 5 3 4023 1361 "112.402" 11.24 -4409185 3 4 1 3415 30
"6783" 5 4 3750 345 "135.713" 13.571 -4341849 3 4 1 3415 40
"6784" 5 5 4181 507 "59.397" 5.94 -6710897 3 4 1 3415 50
"6785" 5 6 5201 733 "134.771" 13.477 -1250594 3 4 1 3415 60
"6786" 5 7 5495 985 "49.951" 4.995 -5528431 3 4 1 3415 70
"6787" 5 8 5597 1472 "64.186" 6.419 -3553085 3 4 1 3415 80
"6788" 5 9 5572 827 "83.267" 8.327 -4736871 3 4 1 3415 90
"6789" 5 10 5491 251 "75.035" 7.504 -5657447 3 4 1 3415 100
"6790" 5 11 5205 136 "39.765" 3.976 -4014950 3 4 1 3415 110
"6791" 5 12 4633 162 "73.864" 7.386 -2830427 3 4 1 3415 120
"6792" 5 13 4522 247 "18.035" 1.804 -3685231 3 4 1 3415 130
"6793" 5 14 5085 341 "73.632" 7.363 -3026228 3 4 1 3415 140
"6794" 5 15 5602 793 "88.588" 8.859 -5263978 3 4 1 3415 150
"6795" 5 16 5623 1442 "83.765" 8.376 -4868444 3 4 1 3415 160
"6796" 5 17 5606 2402 "123.859" 12.386 -5396318 3 4 1 3415 170
"6797" 5 18 5239 3353 "131.497" 13.15 -4276831 3 4 1 3415 180
"6798" 5 19 4232 3575 "133.022" 13.302 -4935531 3 4 1 3415 190
"6799" 5 20 4142 3101 "62.238" 6.224 -3419723 3 4 1 3415 200
"6800" 5 21 4373 2820 "46.925" 4.693 -8487300 3 4 1 3415 210
"6801" 5 22 4488 2534 "39.765" 3.976 -5199992 3 4 1 3415 220
"6802" 5 23 4706 1860 "91.381" 9.138 -4540522 3 4 1 3415 230
"6803" 5 24 5085 686 "159.142" 15.914 -4933965 3 4 1 3415 240
"6804" 5 25 4872 128 "77.048" 7.705 -7501957 3 4 1 3415 250
"6805" 5 26 4608 307 "41.146" 4.115 -1841702 3 4 1 3415 260
"6806" 5 27 5499 294 "114.951" 11.495 -5197658 3 4 1 3415 270
"6807" 5 28 5619 1143 "110.610" 11.061 -5263477 3 4 1 3415 280
"6808" 5 29 5397 2227 "142.738" 14.274 -3554944 3 4 1 3415 290
"6809" 5 30 4949 2551 "71.322" 7.132 -5858450 3 4 1 3415 300
"6810" 5 31 4462 3033 "88.390" 8.839 -10793664 3 4 1 3415 310
"6811" 5 32 4219 3515 "69.633" 6.963 -3027283 3 4 1 3415 320
"6812" 5 33 3596 3780 "87.335" 8.734 -4739475 3 4 1 3415 330
"6813" 5 34 2841 3618 "99.612" 9.961 -3751551 3 4 1 3415 340
"6814" 5 35 1774 3677 "137.853" 13.785 -5592681 3 4 1 3415 350
"6815" 5 36 1676 3758 "16.401" 1.64 -5397120 3 4 1 3415 360
"6816" 5 37 2248 3780 "73.843" 7.384 -8817049 3 4 1 3415 370
"6817" 5 38 2961 3336 "108.353" 10.835 -2500423 3 4 1 3415 380
"6818" 5 39 3332 2734 "91.221" 9.122 -3091795 3 4 1 3415 390
"6819" 5 40 3251 2675 "12.927" 1.293 -6451863 3 4 1 3415 400
"6820" 5 41 2564 3076 "102.615" 10.262 -4409457 3 4 1 3415 410
"6821" 5 42 1885 3763 "124.604" 12.46 -5001863 3 4 1 3415 420
"6822" 5 43 1463 3208 "89.941" 8.994 -4671866 3 4 1 3415 430
"6823" 5 44 1506 2542 "86.093" 8.609 -3422312 3 4 1 3415 440
"6824" 5 45 1565 2329 "28.512" 2.851 -4409197 3 4 1 3415 450
"6825" 5 46 1570 2329 "0.645" 0.064 -3421790 3 4 1 3415 460
"6826" 5 47 1553 2325 "2.253" 0.225 -3750507 3 4 1 3415 470
"6827" 5 48 1544 2265 "7.827" 0.783 -5332107 3 4 1 3415 480
"6828" 5 49 1582 1728 "69.446" 6.945 -3487333 3 4 1 3415 490
"6829" 5 50 1706 1271 "61.085" 6.108 -3158881 3 4 1 3415 500
"6830" 5 51 1890 823 "62.476" 6.248 -3619959 3 4 1 3415 510
"6831" 5 52 1851 614 "27.426" 2.743 -3487852 3 4 1 3415 520
"6832" 5 53 1920 947 "43.869" 4.387 -5197676 3 4 1 3415 530
"6833" 5 54 2065 230 "94.365" 9.437 -4212094 3 4 1 3415 540
"6834" 5 55 1489 1344 "161.779" 16.178 -4540270 3 4 1 3415 550
"6835" 5 56 1548 1826 "62.642" 6.264 -6647436 3 4 1 3415 560
"6836" 5 57 1540 1830 "1.154" 0.115 -4341846 3 4 1 3415 570
"6837" 5 58 1531 1911 "10.513" 1.051 -2762293 3 4 1 3415 580
"6838" 5 59 1578 1958 "8.574" 0.857 -4478322 3 4 1 3415 590
"6839" 5 60 1557 2005 "6.641" 0.664 -3156810 3 4 1 3415 600
"6840" 5 61 1582 2009 "3.266" 0.327 -6449543 3 4 1 3415 610
"6841" 1 2 1851 2222 "-1.000" -1 -4803943 3 4 0 3401 20
"6842" 1 3 2406 3571 "188.173" 18.817 -3621742 3 4 0 3401 30
"6843" 1 4 3797 3763 "181.140" 18.114 -5922676 3 4 0 3401 40
"6844" 1 5 4846 3443 "141.477" 14.148 -4871039 3 4 0 3401 50
"6845" 1 6 5149 3289 "43.846" 4.385 -5332628 3 4 0 3401 60
"6846" 1 7 5004 2099 "154.645" 15.465 -4015997 3 4 0 3401 70
"6847" 1 8 4919 1433 "86.611" 8.661 -5068430 3 4 0 3401 80
"6848" 1 9 4889 695 "95.281" 9.528 -5396601 3 4 0 3401 90
"6849" 1 10 4394 85 "101.339" 10.134 -5922712 3 4 0 3401 100
"6850" 1 11 3690 546 "108.555" 10.855 -5859739 3 4 0 3401 110
"6851" 1 12 2688 1489 "177.498" 17.75 -2698829 3 4 0 3401 120
"6852" 1 13 1881 2423 "159.230" 15.923 -4343913 3 4 0 3401 130
"6853" 1 14 925 2944 "140.449" 14.045 -6317974 3 4 0 3401 140
"6854" 1 15 849 3716 "100.069" 10.007 -4476531 3 4 0 3401 150
"6855" 1 16 1659 3814 "105.252" 10.525 -12699077 3 4 0 3401 160
"6856" 1 17 2764 3584 "145.600" 14.56 -5134977 3 4 0 3401 170
"6857" 1 18 3750 3106 "141.352" 14.135 -3425650 3 4 0 3401 180
"6858" 1 19 5043 2683 "175.496" 17.55 -5268895 3 4 0 3401 190
"6859" 1 20 5026 1514 "150.817" 15.082 -2701151 3 4 0 3401 200
"6860" 1 21 4727 631 "120.260" 12.026 -6186371 3 4 0 3401 210
"6861" 1 22 4266 72 "93.470" 9.347 -4277098 3 4 0 3401 220
"6862" 1 23 3315 226 "124.277" 12.428 -5529749 3 4 0 3401 230
"6863" 1 24 2346 558 "132.134" 13.213 -5332620 3 4 0 3401 240
"6864" 1 25 1378 1420 "167.206" 16.721 -6251910 3 4 0 3401 250
"6865" 1 26 1454 2338 "118.827" 11.883 -6710395 3 4 0 3401 260
"6866" 1 27 2052 2939 "109.369" 10.937 -6383749 3 4 0 3401 270
"6867" 1 28 3349 3101 "168.613" 16.861 -5924230 3 4 0 3401 280
"6868" 1 29 4748 3464 "186.447" 18.645 -4279932 3 4 0 3401 290
"6869" 1 30 5021 2419 "139.329" 13.933 -5331075 3 4 0 3401 300
"6870" 1 31 4949 1608 "105.030" 10.503 -2900605 3 4 0 3401 310
"6871" 1 32 4885 1100 "66.050" 6.605 -4675452 3 4 0 3401 320
"6872" 1 33 4800 776 "43.210" 4.321 -5532602 3 4 0 3401 330
"6873" 1 34 4714 311 "61.002" 6.1 -5595025 3 4 0 3401 340
"6874" 1 35 4053 76 "90.498" 9.05 -5792668 3 4 0 3401 350
"6875" 1 36 2683 785 "198.994" 19.899 -5332123 3 4 0 3401 360
"6876" 1 37 1369 1271 "180.729" 18.073 -5201811 3 4 0 3401 370
"6877" 1 38 1907 2585 "183.164" 18.316 -5333148 3 4 0 3401 380
"6878" 1 39 1988 2675 "15.620" 1.562 -4077888 3 4 0 3401 390
"6879" 1 40 2726 3605 "153.154" 15.315 -4542072 3 4 0 3401 400
"6880" 1 41 3532 2978 "131.729" 13.173 -3620970 3 4 0 3401 410
"6881" 1 42 4791 2457 "175.768" 17.577 -4806276 3 4 0 3401 420
"6882" 1 43 5034 1565 "119.261" 11.926 -5265019 3 4 0 3401 430
"6883" 1 44 4744 42 "199.997" 20 -4806802 3 4 0 3401 440
"6884" 1 45 3844 149 "116.918" 11.692 -5727902 3 4 0 3401 450
"6885" 1 46 2035 644 "241.940" 24.194 -7436437 3 4 0 3401 460
"6886" 1 47 1241 1024 "113.552" 11.355 -4804741 3 4 0 3401 470
"6887" 1 48 1838 264 "124.671" 12.467 -5068934 3 4 0 3401 480
"6888" 1 49 3379 1194 "232.185" 23.218 -6319255 3 4 0 3401 490
"6889" 1 50 4087 1536 "101.429" 10.143 -3487042 3 4 0 3401 500
"6890" 1 51 4923 2018 "124.485" 12.448 -3817300 3 4 0 3401 510
"6891" 1 52 5017 2180 "24.161" 2.416 -5396082 3 4 0 3401 520
"6892" 1 53 4706 2295 "42.774" 4.277 -5398949 3 4 0 3401 530
"6893" 1 54 4027 3328 "159.467" 15.947 -5529747 3 4 0 3401 540
"6894" 1 55 4215 3720 "56.083" 5.608 -5658751 3 4 0 3401 550
"6895" 1 56 5068 2871 "155.251" 15.525 -5464231 3 4 0 3401 560
"6896" 1 57 5013 1715 "149.293" 14.929 -4081021 3 4 0 3401 570
"6897" 1 58 4851 968 "98.603" 9.86 -4607115 3 4 0 3401 580
"6898" 1 59 4782 541 "55.798" 5.58 -3752823 3 4 0 3401 590
"6899" 1 60 4484 76 "71.246" 7.125 -5527686 3 4 0 3401 600
"6900" 1 61 5000 345 "75.066" 7.507 -6318234 3 4 0 3401 610
"6901" 2 2 2837 746 "-1.000" -1 -5593246 3 4 0 3402 20
"6902" 2 3 3750 883 "119.096" 11.91 -4541569 3 4 0 3402 30
"6903" 2 4 4531 1292 "113.728" 11.373 -5462410 3 4 0 3402 40
"6904" 2 5 4957 1284 "54.964" 5.496 -5329787 3 4 0 3402 50
"6905" 2 6 5051 1472 "27.115" 2.711 -4604508 3 4 0 3402 60
"6906" 2 7 4829 2099 "85.803" 8.58 -6122419 3 4 0 3402 70
"6907" 2 8 4215 2150 "79.479" 7.948 -6317731 3 4 0 3402 80
"6908" 2 9 3840 1416 "106.328" 10.633 -6317729 3 4 0 3402 90
"6909" 2 10 3379 332 "151.956" 15.196 -6448288 3 4 0 3402 100
"6910" 2 11 4091 230 "92.786" 9.279 -4078154 3 4 0 3402 110
"6911" 2 12 4945 819 "133.827" 13.383 -3749963 3 4 0 3402 120
"6912" 2 13 5000 1617 "103.186" 10.319 -6053761 3 4 0 3402 130
"6913" 2 14 4765 2039 "62.310" 6.231 -5458788 3 4 0 3402 140
"6914" 2 15 4492 2948 "122.435" 12.244 -6714013 3 4 0 3402 150
"6915" 2 16 3869 2892 "80.691" 8.069 -6645918 3 4 0 3402 160
"6916" 2 17 3822 2888 "6.085" 0.608 -4412822 3 4 0 3402 170
"6917" 2 18 3784 2867 "5.601" 0.56 -6450097 3 4 0 3402 180
"6918" 2 19 3643 2833 "18.710" 1.871 -4145533 3 4 0 3402 190
"6919" 2 20 3511 2781 "18.302" 1.83 -6516650 3 4 0 3402 200
"6920" 2 21 3362 2700 "21.878" 2.188 -6713269 3 4 0 3402 210
