"dec_lon","dec_lat","gps","plot","species","dbh_cm","height_m","dbh_height"
18.0847611070901,-2.50405504443529,"107_1_2","no_elephants","HA",14,5.8,0.382700042115301
18.0866004991526,-2.50314386996861,"107_2_2","no_elephants","HA",13.5,3,0.653212513775344
18.0844063834109,-2.50241771740004,"108_1_2","no_elephants","HA",12.3,4.8,0.408663874063811
18.0848872242055,-2.50289479127208,"108_2_2","no_elephants","HA",16.1,2.4,0.826614634320244
18.0834133687169,-2.50283299530518,"109_1_2","no_elephants","HA",18.7,5,0.57287160220048
18.0857859007734,-2.50348796424581,"109_2_2","no_elephants","HA",11.5,3.2,0.555547862033706
18.0832440758224,-2.50347999874369,"11_1_2","no_elephants","HA",13.1,3.8,0.537487699038954
18.0829745967859,-2.50205187086079,"11_2_2","no_elephants","HA",25.3,5.2,0.687117177541019
18.0829724653883,-2.50422053513017,"110_1_2","no_elephants","HA",14.9,6.4,0.367006294428387
18.0838203686704,-2.50171520309564,"110_2_2","no_elephants","HA",14.1,2,0.848189116991399
18.0832429861225,-2.50285592673707,"111_1_2","no_elephants","HA",18.1,6.6,0.438134639327316
18.0826353134805,-2.50050309525578,"111_2_2","no_elephants","HA",11.6,3.8,0.484674392610108
18.0830443140634,-2.50220338315828,"112_1_2","no_elephants","HA",19.1,4.8,0.59979212987214
18.0823739626514,-2.50384107254644,"112_2_2","no_elephants","HA",15.5,2.8,0.743173666828072
18.0859469227387,-2.50443448308997,"113_1_2","no_elephants","Syzigium cf congolenseigiome",11.7,3.2,0.563035883426256
18.0859371669323,-2.50344200084559,"113_2_2","no_elephants","HA",13.2,6,0.342422680822206
18.0852576196683,-2.50105091656993,"114_1_2","no_elephants","HA",21.2,4.2,0.703086570530851
18.086699087454,-2.50353376500535,"114_2_2","no_elephants","HA",12.1,3.4,0.551306453274195
18.0838808697769,-2.50340108294421,"115_1_2","no_elephants","HA",19.9,6.6,0.479309140867838
18.0849777796218,-2.5006179247675,"115_2_2","no_elephants","HA",18.4,4.4,0.621365146523349
18.0824438442293,-2.50093287588801,"116_1_2","no_elephants","HA",13.3,6,0.345700390583442
18.0833941056847,-2.50040874418332,"116_2_2","no_elephants","HA",11.4,2.4,0.676693609624867
18.085771880959,-2.50067497922102,"117_1_2","no_elephants","HA",14.5,6.2,0.368976312736721
18.0854405067489,-2.50422664135809,"117_2_2","no_elephants","HA",17.2,4.6,0.572770615225975
18.0848164847453,-2.50327542252694,"118_1_2","no_elephants","HA",12.6,5.8,0.336942551554626
18.0839585309094,-2.50124715732213,"118_2_2","no_elephants","HA",16.1,4.8,0.525584638656262
18.0860715391525,-2.50080754425731,"119_1_2","no_elephants","HA",11,5.8,0.277964691595288
18.0840630706629,-2.50377777741702,"119_2_2","no_elephants","HA",13.7,3,0.659599312436744
18.0832974637361,-2.50008878534507,"12_1_2","no_elephants","HA",14.1,5.6,0.401031085649179
18.0853826508046,-2.50351040827828,"12_2_2","no_elephants","HA",17.1,3.4,0.701517193349899
18.0823690463189,-2.50010529621995,"120_1_2","no_elephants","HA",21.1,4.4,0.680829778811505
18.0866695323388,-2.50376097011629,"120_2_2","no_elephants","HA",12.1,3,0.605664115596788
18.0841982193644,-2.50231195124525,"121_1_2","no_elephants","HA",21.3,3.2,0.823229625118832
18.0836799834197,-2.50231389229971,"121_2_2","no_elephants","HA",14.9,5.8,0.409758274849337
18.083368907031,-2.501849229866,"122_1_2","no_elephants","HA",17.7,5.2,0.531969922727007
18.0860213492059,-2.50171357466332,"122_2_2","no_elephants","HA",11.8,3,0.594760752586463
18.0849035961229,-2.50361629931282,"123_1_2","no_elephants","HA",15.2,4.4,0.538390911458585
18.0844169013633,-2.50054588882629,"123_2_2","no_elephants","HA",15.5,2.8,0.743173666828072
18.0840990003307,-2.50022603194782,"124_2_2","no_elephants","HA",13.1,4,0.515211304327802
18.0846901346464,-2.50298397855048,"125_1_2","no_elephants","HA",15.4,5.8,0.424092727273526
18.0844442762695,-2.50384104903695,"125_2_2","no_elephants","HA",14.1,2.6,0.734245764684562
18.0864996882411,-2.50089342587398,"126_1_2","no_elephants","HA",17.5,6.8,0.410529135980058
18.0858462683712,-2.50039704656755,"126_2_2","no_elephants","HA",17.2,3.6,0.679225946140262
18.083471233134,-2.50175648406158,"127_1_2","no_elephants","HA",13.2,4.8,0.439332693830263
18.0849232124797,-2.50093584173123,"127_2_2","no_elephants","HA",21.9,4.4,0.696991438353931
18.0860040212756,-2.50064564325529,"128_1_2","no_elephants","HA",13.8,6.4,0.333699112417349
18.0837822701925,-2.5022699213566,"128_2_2","no_elephants","HA",15.3,2.5,0.786751422145561
18.083798978856,-2.5037778687825,"129_1_2","no_elephants","HA",11.3,5.2,0.337075099848621
18.0829316950807,-2.50382637637513,"129_2_2","no_elephants","HA",13.2,3.4,0.589095014163595
18.0840080000017,-2.5045956081227,"13_1_2","no_elephants","HA",13.9,4.4,0.499562123767908
18.0840598593031,-2.50224315916745,"13_2_2","no_elephants","HA",17.2,4.6,0.572770615225975
18.0837589838786,-2.50261973649006,"130_1_2","no_elephants","HA",14.7,6.6,0.347773399206307
18.0858199438075,-2.50315255007827,"130_2_2","no_elephants","HA",17.8,4.6,0.58766217062732
18.0862799987921,-2.50182016817624,"131_1_2","no_elephants","HA",15.9,6.7,0.375322321619625
18.0851625672461,-2.50037138157996,"131_2_2","no_elephants","HA",13.9,2.8,0.695856768911876
18.0865575035955,-2.50214656241456,"132_1_2","no_elephants","HA",16.1,6.2,0.414434186533596
18.0864685667987,-2.50347141366833,"132_2_2","no_elephants","HA",13.9,2.2,0.800592119431889
18.0828725030844,-2.50182550687823,"133_1_2","no_elephants","HA",14.6,6.2,0.371961166286183
18.0834439232891,-2.50211827282345,"133_2_2","no_elephants","HA",12.6,3.8,0.520586948500753
18.0864967515569,-2.50100648169441,"134_1_2","no_elephants","HA",12.9,5,0.41161970596323
18.0846094006589,-2.50112339773836,"134_2_2","no_elephants","HA",20.4,3,0.832508912706236
18.0846267573996,-2.50202760566875,"135_1_2","no_elephants","HA",14.9,5.4,0.440792508589306
18.0850595067731,-2.50321307504567,"135_2_2","no_elephants","HA",11.3,2.2,0.710655762661214
18.0844135937239,-2.50028250706923,"136_1_2","no_elephants","HA",27,6.4,0.6251837901751
18.0855723560022,-2.50235873742236,"136_2_2","no_elephants","HA",12.6,3.6,0.544068044350276
18.0835093721195,-2.50031901646708,"137_2_2","no_elephants","HA",11.7,3.4,0.536706944703906
18.0839570482502,-2.50184698469118,"138_1_2","no_elephants","HA",13.5,5,0.431363764158987
18.0830262700236,-2.50078132954833,"138_2_2","no_elephants","HA",11.3,2.8,0.605920412141201
18.0828475586685,-2.50082266906228,"139_1_2","no_elephants","HA",15.2,6,0.403692337561129
18.0824979234234,-2.50166222034483,"139_2_2","no_elephants","HA",12,3,0.602059991327962
18.0859346007967,-2.50432821999409,"14_1_2","no_elephants","HA",19.2,4,0.681241237375587
18.0829349458135,-2.50421112863752,"14_2_2","no_elephants","HA",21.1,7,0.479184415283436
18.0862327176598,-2.50454453798829,"140_1_2","no_elephants","HA",16.7,5.8,0.459288477584646
18.0865183323622,-2.50318129817611,"140_2_2","no_elephants","HA",13.9,2,0.841984804590114
18.0837668907589,-2.50308898731371,"141_1_2","no_elephants","HA",11.7,6,0.290034611362518
18.0864260515332,-2.50118879536371,"141_2_2","no_elephants","HA",12.3,2,0.788875115775417
18.0828429797068,-2.50322180526953,"142_1_2","no_elephants","HA",15.9,5.2,0.485393780685652
18.0835273590191,-2.50360782642827,"142_2_2","no_elephants","HA",14.4,3.5,0.614294447744974
18.0853124356099,-2.50062737162131,"143_1_2","no_elephants","HA",15.1,4.8,0.497735709917582
18.0855325749801,-2.50005746594555,"143_2_2","no_elephants","HA",11,2.6,0.626419337187407
18.083225095439,-2.50188458385313,"144_1_2","no_elephants","HA",12.1,4.4,0.439332693830263
18.0844127331929,-2.50377271937794,"144_2_2","no_elephants","HA",11,2.8,0.594234653816006
18.0839824668575,-2.50107450270174,"145_1_2","no_elephants","HA",15.5,4.8,0.509090460794704
18.0853007724974,-2.50206017652449,"145_2_2","no_elephants","HA",14.6,3.4,0.632873938742182
18.0859440215754,-2.50328368348194,"146_1_2","no_elephants","HA",19.4,4.6,0.625043898248652
18.0858506686032,-2.50334448954245,"146_2_2","no_elephants","HA",11.2,3.5,0.505149978319906
18.0854690781795,-2.50305812979021,"147_1_2","no_elephants","HA",13.4,4.8,0.44586356098922
18.0859032985609,-2.50072791205838,"147_2_2","no_elephants","HA",14.5,2,0.860338006570994
18.0831929198937,-2.50202775369579,"148_1_2","no_elephants","HA",28,7.8,0.555063428651739
18.0823507148897,-2.50061517847186,"148_2_2","no_elephants","HA",15.3,3.8,0.604907834200789
18.0848557636561,-2.50323512602896,"149_1_2","no_elephants","HA",12.5,3.2,0.59176003468815
18.0841539544569,-2.50426866742603,"149_2_2","no_elephants","HA",12.2,2.4,0.706148588963142
18.083887419035,-2.50098194814388,"15_1_2","no_elephants","HA",19.1,5.8,0.51760537368479
18.0835589862226,-2.50311288815806,"15_2_2","no_elephants","HA",19.2,2.8,0.83614319736133
18.085418418853,-2.50225675754874,"150_1_2","no_elephants","HA",11.7,3.2,0.563035883426256
18.0862039298942,-2.5006997152614,"150_2_2","no_elephants","HA",17.7,3.2,0.742823288041901
18.0849085177882,-2.50308102620906,"151_1_2","no_elephants","HA",13.2,3.8,0.54079033458904
18.082715981415,-2.50362781174821,"151_2_2","no_elephants","HA",12.5,3,0.619788758288394
18.0859179909092,-2.50284368505608,"152_1_2","no_elephants","HA",22.3,6.4,0.542124889064273
18.0847433792502,-2.50366075641896,"152_2_2","no_elephants","HA",11,2.6,0.626419337187407
18.0863957979465,-2.50334326041774,"153_1_2","no_elephants","HA",11.4,3.8,0.477121254719662
18.0842021507097,-2.50422516574967,"153_2_2","no_elephants","HA",12.6,2.6,0.685397197146745
18.0839929704766,-2.50214805564262,"154_1_2","no_elephants","HA",20.8,6.2,0.525671645464508
18.0848232919347,-2.50013450882167,"154_2_2","no_elephants","HA",18.5,4.8,0.585930491027427
18.0834075783012,-2.50055506706562,"155_1_2","no_elephants","HA",20.3,8.2,0.393682185529496
18.0855232076219,-2.50213875529797,"155_2_2","no_elephants","HA",16.2,3.6,0.653212513775344
18.0855429610204,-2.5016355025999,"156_1_2","no_elephants","HA",15,4.6,0.513333427374107
18.0823826952593,-2.50442091022677,"156_2_2","no_elephants","HA",11,2,0.740362689494244
18.0865926858093,-2.50149064338062,"157_1_2","no_elephants","HA",11.7,3.8,0.488402265129351
18.0830992516727,-2.50129723801432,"157_2_2","no_elephants","HA",12.5,2.4,0.71669877129645
18.0860604662824,-2.50206426288757,"158_1_2","no_elephants","HA",12,3.8,0.499397649430815
18.0849301848122,-2.50334397563178,"158_2_2","no_elephants","HA",28,6.4,0.640978057358332
18.0827462416058,-2.5006499113222,"159_1_2","no_elephants","HA",13,5.6,0.365755325300636
18.0848693661199,-2.50439724726769,"159_2_2","no_elephants","HA",14.2,4.6,0.489530512701482
18.08523759651,-2.50218069022668,"16_1_2","no_elephants","HA",21,6.6,0.502675359192051
18.0865555939253,-2.50066248937593,"16_2_2","no_elephants","HA",14,2.6,0.73115468770742
18.0829510373303,-2.50406657933391,"160_1_2","no_elephants","HA",13.8,4,0.537819095073274
18.0830744472547,-2.50027530333809,"160_2_2","no_elephants","HA",13.7,5,0.437750562820388
18.0841265396969,-2.50247260710789,"161_1_2","no_elephants","HA",14.9,5.4,0.440792508589306
18.083981037429,-2.50342161490412,"161_2_2","no_elephants","HA",16.3,4.4,0.56873492791777
18.086540391066,-2.50238826540686,"162_1_2","no_elephants","HA",13.7,5,0.437750562820388
18.085636691117,-2.50238861469055,"162_2_2","no_elephants","HA",13.4,3.4,0.595625881322553
18.0857565533172,-2.50047060672414,"163_1_2","no_elephants","HA",11,5,0.342422680822206
18.0838565388319,-2.50200293110271,"163_2_2","no_elephants","HA",15.1,2.8,0.73181891595095
18.0854241621946,-2.50114513863178,"164_1_2","no_elephants","HA",11.1,6.2,0.252931289288404
18.0841107561784,-2.50058102737119,"164_2_2","no_elephants","HA",12.2,2,0.785329835010767
18.0859162088809,-2.50259624897532,"165_1_2","no_elephants","HA",14.5,4.4,0.517915325748787
18.0841745003979,-2.5013092459101,"165_2_2","no_elephants","HA",13.8,2.4,0.759667844689631
18.0855311492714,-2.50361713721533,"166_1_2","no_elephants","HA",12.9,7,0.265491670284992
18.0846341306887,-2.50073535401788,"166_2_2","no_elephants","HA",15.1,3,0.701855692573507
18.0854492435062,-2.50223981335381,"167_1_2","no_elephants","HA",15.2,5.4,0.449449828121804
18.0864729977495,-2.50031859860511,"167_2_2","no_elephants","HA",21,4,0.720159303405957
18.0847127018174,-2.50445503531437,"168_1_2","no_elephants","HA",16,5.2,0.488116639021126
18.0861591984651,-2.50245106460109,"168_2_2","no_elephants","HA",15.1,2.8,0.73181891595095
18.084807989977,-2.50329092130943,"169_1_2","no_elephants","HA",14,5.2,0.430124692043439
18.0865306971038,-2.50011399956505,"169_2_2","no_elephants","HA",11.2,1.8,0.793945517566875
18.0864443238743,-2.50036608624089,"17_1_2","no_elephants","HA",15.3,2.4,0.804480189105993
18.0840015686812,-2.50080864776935,"17_2_2","no_elephants","HA",15,4,0.574031267727719
18.0825630829832,-2.50292205844948,"170_1_2","no_elephants","HA",12.6,4.8,0.419129307741976
18.0857425984015,-2.5008801070403,"170_2_2","no_elephants","HA",11.5,3.2,0.555547862033706
18.0835550503244,-2.50236680544085,"171_1_2","no_elephants","HA",11.1,3.6,0.48902047801937
18.0840098162109,-2.50343806669246,"171_2_2","no_elephants","HA",11,2,0.740362689494244
18.0841436778136,-2.50307469722892,"172_1_2","no_elephants","HA",20.2,4.6,0.64259353776505
18.0847420238021,-2.50360834032406,"172_2_2","no_elephants","HA",13.5,3.6,0.574031267727719
18.0853054421482,-2.50051898721597,"173_1_2","no_elephants","HA",18.9,3.6,0.720159303405957
18.0867044369144,-2.50032014038489,"173_2_2","no_elephants","HA",12.5,4.2,0.473660722610156
18.085395209506,-2.50437563982486,"174_1_2","no_elephants","HA",20.5,6.4,0.505573887071867
18.0839835049554,-2.50436847740766,"174_2_2","no_elephants","HA",13,6,0.335792101923193
18.0867048413508,-2.50205881918581,"175_1_2","no_elephants","HA",13.2,6.6,0.301029995663981
18.083533237835,-2.50259422166664,"175_2_2","no_elephants","HA",14.1,2.2,0.806796431833174
18.0827765361903,-2.50168364761445,"176_1_2","no_elephants","HA",18,3,0.778151250383644
18.083736869655,-2.5016259030624,"176_2_2","no_elephants","HA",14,3,0.669006780958576
18.0834773635776,-2.50056681136152,"177_1_2","no_elephants","HA",18.7,6.4,0.465661632552612
18.0845191155071,-2.50417965867551,"177_2_2","no_elephants","HA",18.5,4,0.665111737075051
18.0828784670658,-2.50222058475201,"178_1_2","no_elephants","HA",17,5.8,0.467020927815337
18.0840876495118,-2.50227404111711,"178_2_2","no_elephants","HA",20.7,4.2,0.692721055059017
18.08319194783,-2.50124220192583,"179_1_2","no_elephants","HA",18.4,5,0.565847818673518
18.0863585006267,-2.50011964126997,"179_2_2","no_elephants","HA",17.3,4.8,0.556804865753208
18.0839818032154,-2.50244347056866,"18_1_2","no_elephants","HA",14.6,4,0.562292864456475
18.0846665986132,-2.5025567282735,"18_2_2","no_elephants","HA",16.9,3.6,0.671584203846386
18.0853180186753,-2.50248044375766,"180_1_2","no_elephants","HA",18.7,5,0.57287160220048
18.0830212245759,-2.5023470975877,"180_2_2","no_elephants","HA",14,2.4,0.765916793966632
18.0826023057965,-2.50325917878584,"181_1_2","no_elephants","HA",17,4.6,0.5676910896967
18.0861048814501,-2.50419038586973,"181_2_2","no_elephants","HA",11.7,4,0.466125870418199
18.0865027764691,-2.50424519466513,"182_1_2","no_elephants","HA",19.7,3.2,0.789316247841687
18.0832104785112,-2.50220516528762,"182_2_2","no_elephants","HA",17,4.2,0.607199630980373
18.0865087780007,-2.50216540687366,"183_1_2","no_elephants","HA",12.9,5.2,0.39458636666445
18.0864498317527,-2.50016554277734,"183_2_2","no_elephants","HA",16.4,3.2,0.709693869727792
18.0846790399537,-2.50133010488909,"184_1_2","no_elephants","HA",15.7,5,0.496929648073215
18.0848938563652,-2.50367467985747,"184_2_2","no_elephants","HA",16.3,4.4,0.56873492791777
18.0853320295914,-2.5019271732672,"185_1_2","no_elephants","HA",12.4,4.2,0.470172394764335
18.0829968708467,-2.50366781983139,"185_2_2","no_elephants","HA",13.6,4.6,0.470781076688643
18.0827014507768,-2.50407151313797,"186_1_2","no_elephants","HA",13.8,4.4,0.496426409915049
18.084468613924,-2.50111514613278,"187_1_2","no_elephants","HA",17.2,6.6,0.41598451136568
18.0862690598937,-2.50456600567962,"188_1_2","no_elephants","HA",19.5,6.8,0.457525698656282
18.0847543568719,-2.50407246265346,"189_1_2","no_elephants","HA",13.1,3.8,0.537487699038954
18.0841158556609,-2.50441340222762,"19_1_2","no_elephants","HA",20,6.6,0.481486060122113
18.0836798652413,-2.50007447290008,"19_2_2","no_elephants","HA",16,3.4,0.67264106561367
18.0859822897753,-2.50296415658607,"190_1_2","no_elephants","HA",19.3,5.6,0.537369282001573
18.0838110661952,-2.50216312082889,"191_1_2","no_elephants","HA",13.9,3.2,0.637864821934189
18.0853287898956,-2.50453751880552,"192_1_2","no_elephants","HA",17,4.8,0.549207684002687
18.0864057616361,-2.50221844273618,"193_1_2","no_elephants","HA",14.2,2.8,0.705130313040837
18.0835304605699,-2.50084879402881,"194_1_2","no_elephants","HA",12.5,3.7,0.528708288941061
18.0854640831469,-2.50060915110424,"195_1_2","no_elephants","HA",11.2,5.8,0.285790029107244
18.0855399560933,-2.50144837796158,"196_1_2","no_elephants","HA",13.2,4.7,0.448476073270132
18.0842266747772,-2.50328046510688,"197_1_2","no_elephants","HA",15.8,7.9,0.301029995663981
18.0834727221032,-2.50099186112035,"198_1_2","no_elephants","HA",23.4,5.8,0.605787863847206
18.0854935908658,-2.50121984196371,"199_1_2","no_elephants","HA",13.3,7.8,0.231757038276605
18.0833235435724,-2.50166740869146,"2_1_2","no_elephants","HA",14.5,4.4,0.517915325748787
18.0828154263817,-2.50351723829107,"2_2_2","no_elephants","HA",12.1,2.6,0.667812022345632
18.0839626344711,-2.50308226089116,"20_1_2","no_elephants","HA",17,4.4,0.586996244892086
18.0854564353939,-2.50319337221244,"20_2_2","no_elephants","HA",24.7,4.2,0.769447662861765
18.0835155195983,-2.50320562863559,"200_1_2","no_elephants","HA",12.7,4.9,0.413607640927443
18.0861376955278,-2.50074917508873,"201_1_2","no_elephants","HA",16,5.6,0.455931955649724
18.0861474741288,-2.50412662623325,"202_1_2","no_elephants","Syzigium cf congolenseigiome",12,2.4,0.698970004336019
18.084379822433,-2.50087250956318,"203_1_2","no_elephants","HA",17.5,7.3,0.379715188565839
18.0839533060813,-2.50147319335937,"204_1_2","no_elephants","HA",19.1,2.8,0.833875335905508
18.0854711792952,-2.50033435637225,"205_1_2","no_elephants","HA",18.6,4.4,0.626060267731729
18.0831005419895,-2.50338722071237,"206_1_2","no_elephants","HA",13.2,4,0.518513939877887
18.0849231968471,-2.50184149193209,"207_1_2","no_elephants","HA",11.2,4.6,0.386460190988608
18.083294389054,-2.50298305440013,"208_1_2","no_elephants","HA",12.4,3.8,0.513638088545425
18.0862661908539,-2.50266224557695,"209_1_2","no_elephants","HA",12.4,4.2,0.470172394764335
18.0851779614154,-2.50377154315038,"21_1_2","no_elephants","HA",15.9,3.2,0.696247146000545
18.0834873928802,-2.50065633507746,"21_2_2","no_elephants","HA",13.1,4.8,0.436030058280177
18.0847448526212,-2.50211896679898,"210_1_2","no_elephants","HA",14.1,4.5,0.496006598880036
18.0851330680781,-2.50178510679,"211_1_2","no_elephants","HA",16.5,4.6,0.554726112532332
18.0848665938551,-2.50022517753673,"212_1_2","no_elephants","HA",28.2,6.2,0.657857418821107
18.0842977725539,-2.5044927113705,"213_1_2","no_elephants","HA",12.5,3.4,0.565431095965801
18.0859699588109,-2.50048370989891,"214_1_2","no_elephants","HA",13.8,6.8,0.307370173695
18.086739468014,-2.50328870981777,"215_1_2","no_elephants","HA",15.4,4.5,0.534308207061119
18.0842812312598,-2.50391370873113,"216_1_2","no_elephants","HA",12.5,5.2,0.380906669373257
18.0860151434888,-2.50161926608277,"217_1_2","no_elephants","HA",21.1,4,0.72222246396973
18.0837781605597,-2.50205172428576,"218_1_2","no_elephants","HA",15,6.2,0.383699569557427
18.0843053586273,-2.5035224018026,"219_1_2","no_elephants","HA",12.8,6,0.329058719264225
18.0857349782963,-2.5001036313417,"22_1_2","no_elephants","HA",15.3,3.8,0.604907834200789
18.0844287867674,-2.5002080765708,"22_2_2","no_elephants","HA",16.7,4.8,0.541475233771996
18.0848015959554,-2.50062005145589,"220_1_2","no_elephants","HA",15,6.2,0.383699569557427
18.0834885224526,-2.5044314007891,"221_1_2","no_elephants","HA",11,4.3,0.407924229578639
18.085079542201,-2.50100197930269,"222_1_2","no_elephants","HA",13,4.6,0.451185520625263
18.0837507754246,-2.50026261760148,"223_1_2","no_elephants","HA",11.8,3,0.594760752586463
18.0848602366786,-2.50412901666491,"224_1_2","no_elephants","HA",14.4,4.5,0.505149978319906
18.0830392233393,-2.50108499136913,"225_1_2","no_elephants","HA",18.8,5.7,0.518282993591188
18.0859268121072,-2.50007191000565,"226_1_2","no_elephants","Bridelia",13.5,4.2,0.507084478097106
18.0857134658862,-2.500274259432,"227_1_2","no_elephants","HA",12.8,5,0.40823996531185
18.0857652171629,-2.50266425765804,"228_1_2","no_elephants","HA",11.9,3.8,0.495763364775721
18.0827052336889,-2.50438409919302,"229_1_2","no_elephants","HA",13,4.4,0.470490675820649
18.0826668505444,-2.50413784002599,"23_1_2","no_elephants","HA",22.5,8.2,0.438368665727646
18.0841549819162,-2.50325096974441,"23_2_2","no_elephants","HA",19.4,5.6,0.539613702924026
18.084446816111,-2.50452509688228,"230_1_2","no_elephants","HA",17.4,4.2,0.617299957884699
18.0844434316422,-2.50053029516989,"231_1_2","no_elephants","HA",11.9,5.4,0.343153201569562
18.0860399904436,-2.50123756264203,"232_1_2","no_elephants","HA",14.5,3.3,0.642854062357087
18.0850832893044,-2.5021223788339,"233_1_2","no_elephants","HA",16,2.6,0.789146634685107
18.0840812584902,-2.50196577215975,"234_1_2","no_elephants","HA",15.4,4,0.585460729508501
18.0858242152151,-2.50198457079484,"235_1_2","no_elephants","HA",18.7,4.3,0.638373150956912
18.0835236791115,-2.50137412186441,"236_1_2","no_elephants","HA",35.2,8.8,0.602059991327962
18.0830196589118,-2.50422607712185,"237_1_2","no_elephants","HA",11,4.2,0.418143394760325
18.0867515939952,-2.50206693785597,"238_1_2","no_elephants","HA",15,6.6,0.356547323513813
18.0838664586102,-2.50198867344132,"239_1_2","no_elephants","HA",14.2,5,0.453318340047038
18.0841907340932,-2.50342926011082,"24_1_2","no_elephants","HA",16,4,0.602059991327962
18.0831799630753,-2.50359717771728,"24_2_2","no_elephants","HA",19,4.4,0.635300924466641
18.08357341239,-2.50365215692859,"240_1_2","no_elephants","HA",18.1,4.7,0.585580716933467
18.0866047937699,-2.50089864160603,"241_1_2","no_elephants","HA",17.3,6,0.459894852745152
18.0863029255174,-2.50180208352942,"242_1_2","no_elephants","HA",13.6,5.6,0.385350881364017
18.0849789241292,-2.50208241421135,"243_1_2","no_elephants","HA",13.2,4.6,0.457816099524276
18.0844395265504,-2.50201657908942,"244_1_2","no_elephants","HA",13.8,4,0.537819095073274
18.0835530124336,-2.50190960038117,"245_1_2","no_elephants","HA",11,3.2,0.536242706838319
18.084490203056,-2.50207034749352,"246_1_2","no_elephants","HA",23,3.2,0.856577857697687
18.0847992084837,-2.50278509130937,"247_1_2","no_elephants","HA",14.4,4,0.556302500767287
18.0840455823583,-2.50046450470038,"248_1_2","no_elephants","HA",12.2,3.8,0.506576234057938
18.0824893317644,-2.50202567824433,"249_1_2","no_elephants","HA",16.5,4,0.615423952885944
18.0865749202117,-2.50037240631349,"25_1_2","no_elephants","HA",11.9,4.4,0.432094284906343
18.0833199850749,-2.50160710211917,"25_2_2","no_elephants","HA",13.2,4.4,0.477121254719662
18.0855270520165,-2.50266242538476,"250_1_2","no_elephants","HA",18.8,4.8,0.592916611888093
18.0840775773647,-2.50397577392433,"251_1_2","no_elephants","Bridelia",11.7,3.8,0.488402265129351
18.0851679104205,-2.50082386395467,"252_1_2","no_elephants","Strychnos cocculoides",19.4,2.5,0.889861721258188
18.0824981575466,-2.50252664306003,"253_1_2","no_elephants","HA",23.5,5.5,0.630705172777492
18.0866744128751,-2.50069538833633,"254_1_2","no_elephants","HA",18.2,7.4,0.390839668254099
18.0854539128484,-2.50193633887283,"255_1_2","no_elephants","HA",20.9,5.2,0.604142942476255
18.086082400307,-2.50360296440394,"256_1_2","no_elephants","HA",14,5.2,0.430124692043439
18.0863910567252,-2.50283725012125,"257_1_2","no_elephants","HA",16,4,0.602059991327962
18.0835382526756,-2.50090643064943,"258_1_2","no_elephants","HA",14.4,2.8,0.71120446075303
18.0834784888985,-2.50160169333271,"259_1_2","no_elephants","HA",14.8,4.8,0.48902047801937
18.0833356238455,-2.50211435321704,"26_1_2","no_elephants","HA",13.3,5.8,0.360423647404149
18.084452440076,-2.50137086039517,"26_2_2","no_elephants","HA",14.3,4,0.553276046137099
18.0828001876677,-2.50307300722347,"260_1_2","no_elephants","HA",13.1,4,0.515211304327802
18.0842423017704,-2.50386038812794,"261_1_2","no_elephants","HA",14.5,4.3,0.527899546655388
18.0853045798486,-2.50445097198279,"262_1_2","no_elephants","HA",15.3,2.8,0.73753339947538
18.085289709998,-2.50310730134932,"263_1_2","no_elephants","Bridelia",15.8,3.8,0.618873490337613
18.0835305366682,-2.50336188710417,"264_1_2","no_elephants","HA",20.8,9,0.363820825523437
18.083559108957,-2.5039414766427,"265_1_2","no_elephants","Strychnos Pungens",12.5,2.4,0.71669877129645
18.0825401044308,-2.50105365452099,"266_1_2","no_elephants","HA",13.1,4.9,0.427075215627251
18.0831882449319,-2.50406190223502,"267_1_2","no_elephants","HA",15,6.5,0.363177902412826
18.0848047781876,-2.50061952362521,"268_1_2","no_elephants","HA",15,5.6,0.427903232049481
18.0832694441636,-2.50059909212634,"269_1_2","no_elephants","HA",15.3,5.4,0.45229767099463
18.086505615201,-2.50078270445885,"27_1_2","no_elephants","HA",16.1,5.2,0.490822532397051
18.083855757587,-2.50294683932711,"27_2_2","no_elephants","HA",16.4,5.2,0.498840504412899
18.0867287941474,-2.50233286731917,"271_1_2","no_elephants","HA",12.7,6,0.325652470572313
18.0826436368103,-2.50314439081645,"272_1_2","no_elephants","HA",15.1,6.4,0.372796973309282
18.0849153177824,-2.50327003248604,"273_1_2","no_elephants","HA",15.4,6.5,0.374607364193608
18.0855396041389,-2.5042461276646,"274_1_2","no_elephants","HA",14.9,5.9,0.40233425677013
18.0866306992354,-2.50314550598392,"275_1_2","no_elephants","HA",11.1,3.5,0.501254934436382
18.0861437795762,-2.50386166662969,"276_1_2","no_elephants","Bridelia",12.1,2.4,0.702574128604844
18.0855010200781,-2.50024284264862,"277_1_2","no_elephants","HA",14.4,4,0.556302500767287
18.0858598630934,-2.50459382762382,"278_1_2","no_elephants","HA",15.3,4.1,0.571907574097863
18.0824914199129,-2.5026665720559,"279_1_2","no_elephants","HA",13,4.6,0.451185520625263
18.085853837447,-2.50399699308191,"28_1_2","no_elephants","HA",13.9,4.2,0.519765509856195
18.0823258147292,-2.50358238086719,"28_2_2","no_elephants","HA",15.8,3,0.72153583223476
18.0848943201192,-2.50050359229671,"280_1_2","no_elephants","HA",11.7,5.4,0.335792101923193
18.0831034404999,-2.50144032201065,"281_1_2","no_elephants","HA",11.5,5.2,0.344694496718813
